p0,p1,p2,p3
19,5,11,5
14,0,0,0
14,0,0,1
14,0,0,2
14,0,0,3
14,0,0,4
14,0,0,5
14,0,1,0
14,0,1,1
14,0,1,2
14,0,1,3
14,0,1,4
14,0,1,5
14,0,2,0
14,0,2,1
14,0,2,2
19,4,11,2
19,4,11,3
19,4,11,4
19,4,11,5
19,5,0,0
19,5,0,1
19,5,0,2
19,5,0,3
19,4,7,0
19,4,7,1
19,4,7,2
19,4,7,3
19,4,7,4
19,4,7,5
19,4,11,0
19,4,11,1
19,4,2,4
19,4,2,5
19,4,6,0
19,4,6,1
19,4,6,2
19,4,6,3
19,4,6,4
19,4,6,5
19,4,1,2
19,4,1,3
19,4,1,4
19,4,1,5
19,4,2,0
19,4,2,1
19,4,2,2
19,4,2,3
14,2,0,0
14,2,0,1
14,2,0,2
14,2,0,3
14,2,0,4
14,2,0,5
14,2,1,0
14,2,1,1
14,1,7,4
14,1,7,5
14,1,11,0
14,1,11,1
14,1,11,2
14,1,11,3
14,1,11,4
14,1,11,5
14,1,6,2
14,1,6,3
14,1,6,4
14,1,6,5
14,1,7,0
14,1,7,1
14,1,7,2
14,1,7,3
14,1,2,0
14,1,2,1
14,1,2,2
14,1,2,3
14,1,2,4
14,1,2,5
14,1,6,0
14,1,6,1
14,2,11,2
14,2,11,3
14,2,11,4
14,2,11,5
14,3,0,0
14,3,0,1
14,3,0,2
14,3,0,3
14,2,7,0
14,2,7,1
14,2,7,2
14,2,7,3
14,2,7,4
14,2,7,5
14,2,11,0
14,2,11,1
14,2,2,4
14,2,2,5
14,2,6,0
14,2,6,1
14,2,6,2
14,2,6,3
14,2,6,4
14,2,6,5
14,2,1,2
14,2,1,3
14,2,1,4
14,2,1,5
14,2,2,0
14,2,2,1
14,2,2,2
14,2,2,3
14,3,7,4
14,3,7,5
14,3,11,0
14,3,11,1
14,3,11,2
14,3,11,3
14,3,11,4
14,3,11,5
14,3,6,2
14,3,6,3
14,3,6,4
14,3,6,5
14,3,7,0
14,3,7,1
14,3,7,2
14,3,7,3
14,3,2,0
14,3,2,1
14,3,2,2
14,3,2,3
14,3,2,4
14,3,2,5
14,3,6,0
14,3,6,1
14,3,0,4
14,3,0,5
14,3,1,0
14,3,1,1
14,3,1,2
14,3,1,3
14,3,1,4
14,3,1,5
14,4,7,0
14,4,7,1
14,4,7,2
14,4,7,3
14,4,7,4
14,4,7,5
14,4,11,0
14,4,11,1
14,4,2,4
14,4,2,5
14,4,6,0
14,4,6,1
14,4,6,2
14,4,6,3
14,4,6,4
14,4,6,5
14,4,1,2
14,4,1,3
14,4,1,4
14,4,1,5
14,4,2,0
14,4,2,1
14,4,2,2
14,4,2,3
14,4,0,0
14,4,0,1
14,4,0,2
14,4,0,3
14,4,0,4
14,4,0,5
14,4,1,0
14,4,1,1
14,5,6,2
14,5,6,3
14,5,6,4
14,5,6,5
14,5,7,0
14,5,7,1
14,5,7,2
14,5,7,3
14,5,2,0
14,5,2,1
14,5,2,2
14,5,2,3
14,5,2,4
14,5,2,5
14,5,6,0
14,5,6,1
14,5,0,4
14,5,0,5
14,5,1,0
14,5,1,1
14,5,1,2
14,5,1,3
14,5,1,4
14,5,1,5
14,4,11,2
14,4,11,3
14,4,11,4
14,4,11,5
14,5,0,0
14,5,0,1
14,5,0,2
14,5,0,3
15,0,2,4
15,0,2,5
15,0,6,0
15,0,6,1
15,0,6,2
15,0,6,3
15,0,6,4
15,0,6,5
15,0,1,2
15,0,1,3
15,0,1,4
15,0,1,5
15,0,2,0
15,0,2,1
15,0,2,2
15,0,2,3
15,0,0,0
15,0,0,1
15,0,0,2
15,0,0,3
15,0,0,4
15,0,0,5
15,0,1,0
15,0,1,1
14,5,7,4
14,5,7,5
14,5,11,0
14,5,11,1
14,5,11,2
14,5,11,3
14,5,11,4
14,5,11,5
15,1,2,0
15,1,2,1
15,1,2,2
15,1,2,3
15,1,2,4
15,1,2,5
15,1,6,0
15,1,6,1
15,1,0,4
15,1,0,5
15,1,1,0
15,1,1,1
15,1,1,2
15,1,1,3
15,1,1,4
15,1,1,5
15,0,11,2
15,0,11,3
15,0,11,4
15,0,11,5
15,1,0,0
15,1,0,1
15,1,0,2
15,1,0,3
15,0,7,0
15,0,7,1
15,0,7,2
15,0,7,3
15,0,7,4
15,0,7,5
15,0,11,0
15,0,11,1
15,2,1,2
15,2,1,3
15,2,1,4
15,2,1,5
15,2,2,0
15,2,2,1
15,2,2,2
15,2,2,3
15,2,0,0
15,2,0,1
15,2,0,2
15,2,0,3
15,2,0,4
15,2,0,5
15,2,1,0
15,2,1,1
15,1,7,4
15,1,7,5
15,1,11,0
15,1,11,1
15,1,11,2
15,1,11,3
15,1,11,4
15,1,11,5
15,1,6,2
15,1,6,3
15,1,6,4
15,1,6,5
15,1,7,0
15,1,7,1
15,1,7,2
15,1,7,3
15,3,0,4
15,3,0,5
15,3,1,0
15,3,1,1
15,3,1,2
15,3,1,3
15,3,1,4
15,3,1,5
15,2,11,2
15,2,11,3
15,2,11,4
15,2,11,5
15,3,0,0
15,3,0,1
15,3,0,2
15,3,0,3
15,2,7,0
15,2,7,1
15,2,7,2
15,2,7,3
15,2,7,4
15,2,7,5
15,2,11,0
15,2,11,1
15,2,2,4
15,2,2,5
15,2,6,0
15,2,6,1
15,2,6,2
15,2,6,3
15,2,6,4
15,2,6,5
15,4,0,0
15,4,0,1
15,4,0,2
15,4,0,3
15,4,0,4
15,4,0,5
15,4,1,0
15,4,1,1
15,3,7,4
15,3,7,5
15,3,11,0
15,3,11,1
15,3,11,2
15,3,11,3
15,3,11,4
15,3,11,5
15,3,6,2
15,3,6,3
15,3,6,4
15,3,6,5
15,3,7,0
15,3,7,1
15,3,7,2
15,3,7,3
15,3,2,0
15,3,2,1
15,3,2,2
15,3,2,3
15,3,2,4
15,3,2,5
15,3,6,0
15,3,6,1
15,4,11,2
15,4,11,3
15,4,11,4
15,4,11,5
15,5,0,0
15,5,0,1
15,5,0,2
15,5,0,3
15,4,7,0
15,4,7,1
15,4,7,2
15,4,7,3
15,4,7,4
15,4,7,5
15,4,11,0
15,4,11,1
15,4,2,4
15,4,2,5
15,4,6,0
15,4,6,1
15,4,6,2
15,4,6,3
15,4,6,4
15,4,6,5
15,4,1,2
15,4,1,3
15,4,1,4
15,4,1,5
15,4,2,0
15,4,2,1
15,4,2,2
15,4,2,3
15,5,7,4
15,5,7,5
15,5,11,0
15,5,11,1
15,5,11,2
15,5,11,3
15,5,11,4
15,5,11,5
15,5,6,2
15,5,6,3
15,5,6,4
15,5,6,5
15,5,7,0
15,5,7,1
15,5,7,2
15,5,7,3
15,5,2,0
15,5,2,1
15,5,2,2
15,5,2,3
15,5,2,4
15,5,2,5
15,5,6,0
15,5,6,1
15,5,0,4
15,5,0,5
15,5,1,0
15,5,1,1
15,5,1,2
15,5,1,3
15,5,1,4
15,5,1,5
16,0,7,0
16,0,7,1
16,0,7,2
16,0,7,3
16,0,7,4
16,0,7,5
16,0,11,0
16,0,11,1
16,0,2,4
16,0,2,5
16,0,6,0
16,0,6,1
16,0,6,2
16,0,6,3
16,0,6,4
16,0,6,5
16,0,1,2
16,0,1,3
16,0,1,4
16,0,1,5
16,0,2,0
16,0,2,1
16,0,2,2
16,0,2,3
16,0,0,0
16,0,0,1
16,0,0,2
16,0,0,3
16,0,0,4
16,0,0,5
16,0,1,0
16,0,1,1
16,1,6,2
16,1,6,3
16,1,6,4
16,1,6,5
16,1,7,0
16,1,7,1
16,1,7,2
16,1,7,3
16,1,2,0
16,1,2,1
16,1,2,2
16,1,2,3
16,1,2,4
16,1,2,5
16,1,6,0
16,1,6,1
16,1,0,4
16,1,0,5
16,1,1,0
16,1,1,1
16,1,1,2
16,1,1,3
16,1,1,4
16,1,1,5
16,0,11,2
16,0,11,3
16,0,11,4
16,0,11,5
16,1,0,0
16,1,0,1
16,1,0,2
16,1,0,3
16,2,2,4
16,2,2,5
16,2,6,0
16,2,6,1
16,2,6,2
16,2,6,3
16,2,6,4
16,2,6,5
16,2,1,2
16,2,1,3
16,2,1,4
16,2,1,5
16,2,2,0
16,2,2,1
16,2,2,2
16,2,2,3
16,2,0,0
16,2,0,1
16,2,0,2
16,2,0,3
16,2,0,4
16,2,0,5
16,2,1,0
16,2,1,1
16,1,7,4
16,1,7,5
16,1,11,0
16,1,11,1
16,1,11,2
16,1,11,3
16,1,11,4
16,1,11,5
16,3,2,0
16,3,2,1
16,3,2,2
16,3,2,3
16,3,2,4
16,3,2,5
16,3,6,0
16,3,6,1
16,3,0,4
16,3,0,5
16,3,1,0
16,3,1,1
16,3,1,2
16,3,1,3
16,3,1,4
16,3,1,5
16,2,11,2
16,2,11,3
16,2,11,4
16,2,11,5
16,3,0,0
16,3,0,1
16,3,0,2
16,3,0,3
16,2,7,0
16,2,7,1
16,2,7,2
16,2,7,3
16,2,7,4
16,2,7,5
16,2,11,0
16,2,11,1
16,4,1,2
16,4,1,3
16,4,1,4
16,4,1,5
16,4,2,0
16,4,2,1
16,4,2,2
16,4,2,3
16,4,0,0
16,4,0,1
16,4,0,2
16,4,0,3
16,4,0,4
16,4,0,5
16,4,1,0
16,4,1,1
16,3,7,4
16,3,7,5
16,3,11,0
16,3,11,1
16,3,11,2
16,3,11,3
16,3,11,4
16,3,11,5
16,3,6,2
16,3,6,3
16,3,6,4
16,3,6,5
16,3,7,0
16,3,7,1
16,3,7,2
16,3,7,3
16,5,0,4
16,5,0,5
16,5,1,0
16,5,1,1
16,5,1,2
16,5,1,3
16,5,1,4
16,5,1,5
16,4,11,2
16,4,11,3
16,4,11,4
16,4,11,5
16,5,0,0
16,5,0,1
16,5,0,2
16,5,0,3
16,4,7,0
16,4,7,1
16,4,7,2
16,4,7,3
16,4,7,4
16,4,7,5
16,4,11,0
16,4,11,1
16,4,2,4
16,4,2,5
16,4,6,0
16,4,6,1
16,4,6,2
16,4,6,3
16,4,6,4
16,4,6,5
17,0,0,0
17,0,0,1
17,0,0,2
17,0,0,3
17,0,0,4
17,0,0,5
17,0,1,0
17,0,1,1
16,5,7,4
16,5,7,5
16,5,11,0
16,5,11,1
16,5,11,2
16,5,11,3
16,5,11,4
16,5,11,5
16,5,6,2
16,5,6,3
16,5,6,4
16,5,6,5
16,5,7,0
16,5,7,1
16,5,7,2
16,5,7,3
16,5,2,0
16,5,2,1
16,5,2,2
16,5,2,3
16,5,2,4
16,5,2,5
16,5,6,0
16,5,6,1
17,0,11,2
17,0,11,3
17,0,11,4
17,0,11,5
17,1,0,0
17,1,0,1
17,1,0,2
17,1,0,3
17,0,7,0
17,0,7,1
17,0,7,2
17,0,7,3
17,0,7,4
17,0,7,5
17,0,11,0
17,0,11,1
17,0,2,4
17,0,2,5
17,0,6,0
17,0,6,1
17,0,6,2
17,0,6,3
17,0,6,4
17,0,6,5
17,0,1,2
17,0,1,3
17,0,1,4
17,0,1,5
17,0,2,0
17,0,2,1
17,0,2,2
17,0,2,3
17,1,7,4
17,1,7,5
17,1,11,0
17,1,11,1
17,1,11,2
17,1,11,3
17,1,11,4
17,1,11,5
17,1,6,2
17,1,6,3
17,1,6,4
17,1,6,5
17,1,7,0
17,1,7,1
17,1,7,2
17,1,7,3
17,1,2,0
17,1,2,1
17,1,2,2
17,1,2,3
17,1,2,4
17,1,2,5
17,1,6,0
17,1,6,1
17,1,0,4
17,1,0,5
17,1,1,0
17,1,1,1
17,1,1,2
17,1,1,3
17,1,1,4
17,1,1,5
17,2,7,0
17,2,7,1
17,2,7,2
17,2,7,3
17,2,7,4
17,2,7,5
17,2,11,0
17,2,11,1
17,2,2,4
17,2,2,5
17,2,6,0
17,2,6,1
17,2,6,2
17,2,6,3
17,2,6,4
17,2,6,5
17,2,1,2
17,2,1,3
17,2,1,4
17,2,1,5
17,2,2,0
17,2,2,1
17,2,2,2
17,2,2,3
17,2,0,0
17,2,0,1
17,2,0,2
17,2,0,3
17,2,0,4
17,2,0,5
17,2,1,0
17,2,1,1
17,3,6,2
17,3,6,3
17,3,6,4
17,3,6,5
17,3,7,0
17,3,7,1
17,3,7,2
17,3,7,3
17,3,2,0
17,3,2,1
17,3,2,2
17,3,2,3
17,3,2,4
17,3,2,5
17,3,6,0
17,3,6,1
17,3,0,4
17,3,0,5
17,3,1,0
17,3,1,1
17,3,1,2
17,3,1,3
17,3,1,4
17,3,1,5
17,2,11,2
17,2,11,3
17,2,11,4
17,2,11,5
17,3,0,0
17,3,0,1
17,3,0,2
