p0,p1,p2,p3
6,10,11,4
6,10,11,5
1,5,2,5
1,5,2,4
6,5,7,5
6,5,7,4
6,5,7,3
2,18,11,1
6,5,7,1
6,5,7,0
1,5,2,3
1,5,2,2
2,5,7,5
2,5,7,4
2,5,7,3
2,5,7,2
6,5,7,2
1,10,6,5
1,10,7,0
1,10,7,1
1,10,7,2
1,10,7,3
1,10,7,4
1,10,7,5
6,10,11,3
7,18,11,1
7,18,11,2
7,18,11,3
7,18,11,4
7,18,11,5
6,10,11,0
6,10,11,1
6,10,11,2
7,18,11,0
6,5,6,0
6,16,2,2
6,16,2,1
6,16,2,0
7,13,11,5
7,13,11,4
7,13,11,3
11,13,11,0
7,13,11,1
7,13,11,0
1,10,11,0
1,10,11,1
1,10,11,2
1,10,11,3
1,10,11,4
1,10,11,5
7,13,11,2
11,13,11,1
11,13,11,2
11,13,11,3
11,13,11,4
11,13,11,5
2,5,7,1
2,5,7,0
6,5,6,1
1,5,2,0
6,16,2,5
6,16,2,4
6,16,2,3
6,5,6,5
6,5,6,4
6,5,6,3
6,5,6,2
1,5,2,1
1,5,6,3
1,5,6,2
1,5,6,1
1,5,6,0
11,10,0,5
11,10,0,4
11,10,0,3
1,10,6,4
11,10,0,1
11,10,0,0
2,5,11,5
2,5,11,4
2,5,11,3
2,5,11,2
2,5,11,1
2,5,11,0
11,10,0,2
11,13,2,3
11,13,2,4
11,13,2,5
7,18,7,0
7,18,7,1
7,18,7,2
7,18,7,3
1,5,6,4
7,18,7,5
1,10,2,0
1,10,2,1
1,10,2,2
1,10,2,3
1,10,2,4
1,10,2,5
1,5,6,5
7,18,7,4
11,13,6,0
11,13,6,1
11,13,6,2
11,13,6,3
11,13,6,4
11,13,6,5
11,13,7,0
6,16,7,5
11,13,7,2
11,13,7,3
11,13,7,4
11,13,7,5
1,10,6,0
1,10,6,1
1,10,6,2
1,10,6,3
11,13,7,1
6,16,7,4
6,16,7,3
6,16,7,2
6,16,7,1
6,16,7,0
6,5,11,5
6,5,11,4
6,16,6,0
6,5,11,2
6,5,11,1
6,5,11,0
6,16,6,5
6,16,6,4
6,16,6,3
6,16,6,2
6,16,6,1
6,5,11,3
2,13,6,2
2,13,6,3
2,13,6,4
2,13,6,5
1,16,7,5
1,16,7,4
1,16,7,3
2,5,6,5
1,16,7,1
1,16,7,0
2,13,7,0
2,13,7,1
2,13,7,2
2,13,7,3
7,13,2,5
7,13,2,4
1,16,7,2
6,5,2,2
6,5,2,1
6,5,2,0
6,5,1,5
6,5,1,4
6,5,1,3
6,5,1,2
2,13,6,1
6,5,1,0
6,5,0,5
6,5,0,4
6,5,0,3
6,5,0,2
6,5,0,1
6,5,0,0
2,13,6,0
6,5,1,1
1,16,6,2
1,16,6,1
1,16,6,0
2,5,2,2
2,5,2,1
2,5,2,0
2,18,11,5
7,13,2,3
7,13,0,4
7,13,0,3
7,13,0,2
7,13,0,1
7,13,0,0
2,18,11,4
2,18,11,3
2,18,11,2
7,13,0,5
7,13,2,2
7,13,2,1
7,13,2,0
2,13,7,4
2,13,7,5
2,5,2,5
2,5,2,4
7,13,1,0
1,16,6,5
1,16,6,4
1,16,6,3
7,13,1,5
7,13,1,4
7,13,1,3
7,13,1,2
7,13,1,1
2,5,2,3
1,16,11,1
1,16,11,0
2,5,6,3
2,5,6,2
2,5,6,1
2,13,1,0
2,13,1,1
6,5,2,3
2,13,1,3
2,13,1,4
2,13,1,5
2,5,6,0
1,5,1,5
1,5,1,4
1,5,1,3
1,5,1,2
2,13,1,2
2,5,6,4
6,16,1,5
6,16,1,4
2,13,0,0
2,13,0,1
2,13,0,2
2,13,0,3
1,16,11,2
2,13,0,5
6,16,1,3
6,16,1,2
6,16,1,1
6,16,1,0
1,16,11,5
1,16,11,4
1,16,11,3
2,13,0,4
7,13,7,1
7,13,7,0
1,5,0,5
1,5,0,4
