p0,p1,p2,p3
12,5,0,0
7,4,0,0
15,4,0,0
9,5,2,0
17,8,0,0
15,10,2,0
4,9,1,0
2,3,2,0
4,10,7,0
17,9,7,0
11,9,11,0
7,4,1,0
15,10,1,0
11,4,7,0
9,12,7,0
15,12,11,0
11,10,11,0
9,8,7,0
2,4,11,0
4,9,0,0
9,13,11,0
7,4,2,0
15,10,0,0
11,4,11,0
7,13,6,0
9,12,6,0
2,9,11,0
12,9,11,0
12,8,2,0
7,13,2,0
2,13,0,0
12,8,0,0
12,5,2,0
17,3,6,0
11,5,11,0
2,3,0,0
9,4,0,0
9,5,1,0
2,10,11,0
12,12,0,0
17,8,2,0
15,4,1,0
12,12,2,0
17,3,7,0
4,9,2,0
12,5,1,0
11,3,2,0
7,8,11,0
15,5,6,0
12,12,1,0
2,3,1,0
17,8,1,0
17,9,6,0
12,8,1,0
4,10,6,0
9,9,7,0
15,5,7,0
9,9,6,0
7,4,7,0
11,12,11,0
2,3,7,0
2,8,0,0
11,9,6,0
7,12,0,0
7,8,2,0
2,9,7,0
9,12,1,0
12,8,6,0
11,8,0,0
12,12,11,0
7,13,11,0
17,3,11,0
12,9,7,0
7,10,2,0
2,8,1,0
12,4,11,0
17,5,11,0
7,8,1,0
4,13,7,0
4,3,0,0
4,4,7,0
9,12,0,0
2,4,7,0
11,8,1,0
2,9,6,0
15,9,11,0
9,5,7,0
7,8,7,0
12,3,0,0
7,13,7,0
12,12,6,0
9,8,6,0
15,5,11,0
4,4,11,0
7,8,6,0
7,12,2,0
12,3,1,0
12,12,7,0
4,13,11,0
17,13,0,0
11,3,6,0
17,10,11,0
7,10,0,0
12,3,2,0
7,12,1,0
17,13,1,0
11,3,7,0
2,3,6,0
7,4,6,0
11,9,7,0
9,5,6,0
7,10,1,0
17,9,11,0
17,13,2,0
9,3,11,0
9,12,2,0
9,9,11,0
11,13,7,0
17,12,1,0
11,10,1,0
15,12,2,0
12,10,2,0
2,10,7,0
17,12,6,0
7,3,2,0
2,10,2,0
2,13,11,0
7,9,2,0
11,13,2,0
15,4,7,0
2,5,11,0
17,8,11,0
11,10,0,0
17,12,7,0
12,10,1,0
7,9,1,0
4,9,7,0
2,10,1,0
11,10,6,0
9,9,0,0
9,4,7,0
17,12,0,0
12,10,11,0
15,4,6,0
7,3,1,0
17,9,0,0
2,13,7,0
4,5,7,0
9,13,2,0
7,12,11,0
7,9,6,0
2,5,1,0
7,9,7,0
11,5,1,0
4,9,11,0
15,12,0,0
11,5,0,0
2,5,0,0
15,4,11,0
4,5,6,0
12,5,11,0
9,13,1,0
7,3,6,0
2,13,6,0
9,4,11,0
11,13,6,0
2,5,2,0
17,12,2,0
12,10,7,0
11,5,2,0
2,10,6,0
15,12,1,0
11,10,2,0
7,3,7,0
9,13,0,0
12,10,6,0
11,13,0,0
9,8,11,0
4,5,0,0
2,13,2,0
4,5,11,0
15,5,1,0
9,13,7,0
17,8,6,0
7,12,7,0
4,10,1,0
7,13,0,0
15,12,6,0
17,12,11,0
4,5,2,0
2,13,1,0
4,10,2,0
11,3,0,0
15,10,7,0
7,13,1,0
9,4,2,0
7,12,6,0
15,12,7,0
9,5,0,0
9,12,11,0
15,10,6,0
15,4,2,0
9,4,1,0
11,3,1,0
15,5,2,0
7,9,0,0
17,9,1,0
2,5,6,0
11,13,1,0
7,3,11,0
17,3,0,0
12,10,0,0
11,5,6,0
9,4,6,0
2,10,0,0
9,9,1,0
11,13,11,0
12,5,7,0
15,10,11,0
4,10,0,0
9,13,6,0
17,3,1,0
4,5,1,0
2,5,7,0
7,9,11,0
11,5,7,0
17,9,2,0
12,5,6,0
11,10,7,0
7,3,0,0
9,9,2,0
17,3,2,0
15,5,0,0
17,8,7,0
4,9,6,0
2,12,0,0
4,8,2,0
2,9,1,0
4,3,7,0
11,9,0,0
15,13,2,0
11,8,7,0
12,13,2,0
17,4,6,0
9,8,0,0
4,4,1,0
11,12,6,0
17,5,2,0
11,9,2,0
7,10,7,0
15,8,6,0
9,10,1,0
15,9,2,0
12,9,1,0
12,3,11,0
17,4,7,0
12,8,11,0
17,5,1,0
2,9,0,0
4,4,0,0
7,5,11,0
15,8,7,0
9,3,1,0
15,8,2,0
2,3,11,0
15,9,6,0
4,12,1,0
9,8,1,0
4,8,1,0
4,13,2,0
11,12,7,0
12,4,6,0
2,8,6,0
15,13,1,0
4,12,2,0
11,9,1,0
4,13,0,0
12,13,0,0
9,5,11,0
7,10,6,0
4,13,1,0
4,8,11,0
4,3,6,0
11,8,6,0
4,4,2,0
17,10,7,0
2,8,7,0
12,9,2,0
12,13,1,0
9,10,0,0
9,3,2,0
2,9,2,0
15,3,1,0
11,12,0,0
12,4,0,0
2,12,2,0
7,5,2,0
11,4,1,0
11,8,11,0
17,4,11,0
15,8,11,0
17,10,1,0
7,5,7,0
4,8,7,0
2,4,0,0
9,3,0,0
15,3,2,0
7,5,6,0
17,10,2,0
11,12,1,0
7,10,11,0
11,4,0,0
11,12,2,0
15,13,7,0
9,10,7,0
4,12,11,0
4,8,6,0
9,10,6,0
12,13,11,0
15,13,6,0
15,9,1,0
17,10,6,0
17,13,11,0
15,13,11,0
4,12,6,0
17,5,0,0
9,10,2,0
2,12,7,0
9,10,11,0
15,9,0,0
12,4,2,0
15,3,7,0
12,9,0,0
4,3,11,0
2,4,2,0
7,5,0,0
2,12,1,0
4,12,7,0
11,4,2,0
12,13,6,0
12,4,1,0
15,3,6,0
17,10,0,0
7,5,1,0
2,12,6,0
2,8,11,0
12,13,7,0
2,4,1,0
15,3,0,0
12,9,6,0
12,8,7,0
15,9,7,0
4,12,0,0
4,4,6,0
15,8,1,0
17,4,2,0
11,3,11,0
9,3,7,0
17,4,0,0
4,3,2,0
12,3,6,0
17,13,7,0
7,4,11,0
2,4,6,0
17,5,7,0
12,3,7,0
2,12,11,0
11,4,6,0
9,8,2,0
17,13,6,0
15,3,11,0
