p0,p1,p2,p3
7,3,4,0
17,3,7,0
4,4,12,0
15,3,12,0
9,1,8,0
17,3,6,0
15,3,11,0
7,3,6,0
9,1,7,0
11,5,6,0
4,5,0,0
9,1,6,0
15,3,9,0
7,3,8,0
17,3,4,0
4,5,1,0
7,3,9,0
15,3,8,0
17,3,3,0
7,3,7,0
17,3,12,0
4,4,7,0
15,4,3,0
11,1,0,0
17,3,11,0
9,1,12,0
7,3,0,0
4,4,8,0
15,4,2,0
9,1,9,0
9,1,11,0
15,4,1,0
4,4,9,0
7,3,2,0
17,3,9,0
15,4,0,0
7,3,3,0
17,3,8,0
4,4,11,0
7,3,1,0
15,3,3,0
9,1,0,0
4,5,7,0
7,4,1,0
15,3,2,0
17,2,12,0
4,5,8,0
2,1,6,0
7,4,2,0
4,5,2,0
17,2,11,0
2,1,7,0
7,4,3,0
4,5,9,0
15,3,0,0
2,1,8,0
7,4,4,0
12,1,0,0
2,1,9,0
15,3,1,0
15,3,7,0
17,3,2,0
2,1,0,0
4,5,3,0
7,3,11,0
15,3,6,0
9,1,3,0
2,1,1,0
17,3,1,0
2,1,4,0
7,3,12,0
2,1,2,0
9,1,2,0
17,3,0,0
15,3,4,0
2,1,3,0
9,1,1,0
4,5,6,0
7,4,0,0
4,5,4,0
15,5,1,0
9,2,8,0
7,2,1,0
17,4,7,0
4,3,11,0
15,5,0,0
7,2,2,0
11,5,11,0
9,5,6,0
11,1,1,0
11,1,12,0
4,3,12,0
17,4,6,0
11,5,12,0
7,2,3,0
9,5,7,0
11,1,11,0
9,2,6,0
15,4,12,0
9,2,7,0
15,5,4,0
9,5,2,0
7,1,12,0
11,2,3,0
4,3,8,0
11,5,7,0
15,5,3,0
11,2,2,0
9,5,3,0
11,2,0,0
4,3,9,0
11,5,8,0
15,5,2,0
9,2,9,0
11,2,1,0
9,5,4,0
7,2,0,0
11,5,9,0
17,4,8,0
17,4,9,0
15,4,8,0
9,2,2,0
9,5,12,0
4,4,3,0
7,2,9,0
17,4,1,0
15,4,7,0
11,1,4,0
4,4,4,0
7,2,4,0
17,4,0,0
15,4,6,0
11,1,3,0
7,2,11,0
9,2,0,0
11,1,2,0
7,2,12,0
4,4,6,0
15,4,4,0
9,2,1,0
9,5,8,0
15,4,11,0
17,4,4,0
11,1,9,0
4,4,0,0
9,5,9,0
7,2,6,0
9,2,4,0
11,1,8,0
11,1,6,0
4,4,1,0
7,2,7,0
11,1,7,0
15,4,9,0
9,2,3,0
4,4,2,0
9,5,11,0
17,4,2,0
7,2,8,0
17,4,3,0
12,4,11,0
15,1,6,0
2,3,6,0
2,5,8,0
17,1,4,0
2,3,7,0
12,2,11,0
2,5,7,0
12,4,9,0
17,2,9,0
15,1,4,0
2,3,8,0
12,2,12,0
2,5,6,0
15,1,3,0
2,3,9,0
12,4,8,0
17,1,2,0
15,1,2,0
17,1,3,0
2,3,1,0
2,5,12,0
7,5,9,0
12,2,6,0
2,3,2,0
15,1,9,0
17,1,7,0
2,5,11,0
12,2,7,0
12,2,9,0
15,1,8,0
7,5,11,0
17,1,6,0
12,4,12,0
2,3,4,0
12,2,8,0
15,1,7,0
7,5,12,0
2,5,9,0
2,3,3,0
2,5,0,0
2,4,2,0
12,4,2,0
12,3,6,0
2,4,3,0
12,4,1,0
12,3,7,0
2,4,12,0
2,4,4,0
12,4,7,0
12,3,8,0
2,4,11,0
12,3,9,0
2,4,6,0
2,4,7,0
12,3,12,0
2,4,9,0
2,4,8,0
12,3,11,0
12,4,0,0
17,1,1,0
12,3,0,0
2,5,4,0
2,3,11,0
15,1,1,0
12,4,6,0
12,3,1,0
17,1,0,0
2,3,12,0
2,4,1,0
15,1,0,0
12,3,2,0
2,5,2,0
12,3,3,0
12,4,4,0
2,4,0,0
2,5,1,0
12,3,4,0
12,4,3,0
2,5,3,0
15,2,8,0
2,2,1,0
12,1,6,0
12,5,11,0
17,2,4,0
15,2,7,0
7,4,11,0
2,2,2,0
12,1,7,0
17,1,8,0
15,2,6,0
7,4,12,0
2,2,3,0
12,1,8,0
12,5,9,0
2,2,4,0
17,2,2,0
12,1,9,0
12,5,8,0
17,2,3,0
4,5,11,0
15,2,12,0
12,1,1,0
17,2,8,0
7,4,6,0
4,5,12,0
2,1,11,0
12,1,2,0
15,2,11,0
2,2,0,0
17,2,7,0
2,1,12,0
12,1,3,0
7,4,8,0
17,2,6,0
12,1,4,0
15,2,9,0
7,4,9,0
12,5,12,0
7,4,7,0
12,5,4,0
12,2,1,0
2,2,11,0
17,1,11,0
12,5,3,0
12,2,2,0
2,2,12,0
7,5,6,0
12,5,2,0
15,2,4,0
12,2,3,0
7,5,7,0
17,1,9,0
12,5,1,0
15,1,11,0
12,2,4,0
2,3,0,0
7,5,8,0
12,5,0,0
15,1,12,0
17,2,1,0
7,5,0,0
2,2,6,0
12,5,7,0
12,1,11,0
15,2,3,0
7,5,1,0
17,2,0,0
2,2,7,0
15,2,0,0
12,5,6,0
15,2,2,0
7,5,2,0
2,2,8,0
7,5,3,0
15,2,1,0
2,2,9,0
17,1,12,0
12,2,0,0
7,5,4,0
12,1,12,0
7,1,8,0
4,2,6,0
11,5,2,0
17,5,3,0
11,2,8,0
15,5,8,0
4,1,7,0
4,1,3,0
4,3,4,0
9,3,11,0
9,4,4,0
4,1,12,0
11,4,1,0
11,4,11,0
7,1,7,0
9,4,0,0
11,5,1,0
11,2,9,0
7,1,3,0
9,4,12,0
4,2,2,0
17,4,12,0
7,1,9,0
11,5,3,0
17,5,6,0
4,1,8,0
11,3,11,0
4,1,11,0
11,3,4,0
4,2,3,0
11,2,7,0
9,3,3,0
4,1,2,0
11,4,0,0
4,2,11,0
9,3,6,0
17,5,11,0
11,3,0,0
7,1,2,0
9,4,8,0
4,3,0,0
11,4,6,0
15,5,7,0
9,4,3,0
11,2,12,0
9,4,11,0
7,1,4,0
11,3,8,0
17,5,8,0
15,5,11,0
4,2,8,0
17,5,9,0
17,5,7,0
4,2,9,0
11,4,3,0
9,3,1,0
4,2,0,0
17,5,1,0
11,2,11,0
9,3,8,0
11,3,7,0
9,4,2,0
4,3,2,0
11,4,4,0
15,5,12,0
4,2,7,0
9,4,9,0
9,3,0,0
4,3,1,0
9,3,7,0
11,3,9,0
15,5,9,0
17,5,0,0
17,5,2,0
11,3,6,0
4,1,4,0
11,4,2,0
7,1,6,0
9,3,2,0
11,4,12,0
11,5,0,0
9,3,9,0
4,1,6,0
4,3,3,0
9,4,1,0
4,2,1,0
4,3,6,0
4,2,4,0
9,2,12,0
9,4,6,0
4,2,12,0
11,2,4,0
9,4,7,0
11,4,7,0
9,5,0,0
7,1,11,0
17,5,12,0
15,5,6,0
4,1,0,0
11,3,2,0
4,1,1,0
9,2,11,0
11,3,1,0
11,4,9,0
11,3,3,0
9,5,1,0
11,5,4,0
9,3,4,0
17,5,4,0
11,2,6,0
9,1,4,0
9,3,12,0
7,1,1,0
11,3,12,0
7,1,0,0
4,1,9,0
17,4,11,0
11,4,8,0
4,3,7,0
