p0,p1,p2,p3
13,13,0,6
11,12,0,6
18,13,0,6
17,8,0,0
11,12,0,1
11,12,0,0
17,8,0,1
18,13,0,1
18,13,0,0
17,8,0,6
12,3,0,0
13,12,0,0
12,3,0,6
17,3,0,6
17,3,0,1
17,3,0,0
11,5,0,1
11,5,0,6
12,9,0,6
12,9,0,1
12,9,0,0
18,12,0,6
18,12,0,1
12,3,0,1
13,12,0,1
13,9,0,6
13,12,0,6
13,9,0,1
13,9,0,0
11,13,0,6
11,13,0,1
11,13,0,0
18,5,0,0
18,5,0,1
17,4,0,6
13,8,0,0
17,4,0,1
17,4,0,0
11,4,0,0
11,4,0,1
11,4,0,6
12,10,0,6
12,10,0,1
12,10,0,0
13,8,0,6
13,13,0,0
13,13,0,1
13,8,0,1
18,5,0,6
13,5,0,1
13,5,0,0
11,9,0,6
11,9,0,1
11,9,0,0
13,3,0,0
13,3,0,1
13,3,0,6
17,12,0,6
17,12,0,1
17,12,0,0
18,12,0,0
18,10,0,1
18,10,0,0
18,9,0,0
18,9,0,1
18,9,0,6
13,4,0,6
13,4,0,1
13,4,0,0
11,8,0,0
11,8,0,1
11,8,0,6
18,10,0,6
17,9,0,0
17,9,0,1
17,9,0,6
12,4,0,0
12,4,0,1
12,4,0,6
11,10,0,6
11,10,0,1
11,10,0,0
12,8,0,6
17,13,0,6
13,5,0,6
12,8,0,0
17,13,0,1
17,13,0,0
17,10,0,0
17,10,0,1
18,8,0,0
18,8,0,1
17,10,0,6
18,8,0,6
12,5,0,0
12,5,0,1
12,5,0,6
12,8,0,1
12,13,0,6
11,3,0,6
18,3,0,6
12,12,0,1
12,12,0,0
18,4,0,6
18,3,0,1
18,3,0,0
18,4,0,1
18,4,0,0
17,5,0,0
17,5,0,1
17,5,0,6
13,10,0,6
11,5,0,0
13,10,0,1
12,13,0,1
12,13,0,0
13,10,0,0
12,12,0,6
11,3,0,1
11,3,0,0
