p0,p1,p2,p3
6,10,0,6
7,5,0,1
7,5,0,0
6,10,0,1
6,10,0,0
2,13,0,6
1,5,0,0
1,5,0,1
1,16,0,0
2,5,0,1
1,5,0,6
2,13,0,1
2,13,0,0
1,13,0,6
7,10,0,6
7,10,0,1
7,10,0,0
1,13,0,1
1,13,0,0
2,5,0,0
1,16,0,1
7,16,0,6
1,10,0,6
6,13,0,6
1,10,0,1
7,16,0,1
7,16,0,0
1,10,0,0
6,13,0,1
6,13,0,0
2,18,0,6
11,18,0,6
2,18,0,0
2,10,0,6
2,10,0,1
2,10,0,0
7,13,0,6
7,13,0,1
7,13,0,0
11,18,0,0
11,18,0,1
7,5,0,6
2,18,0,1
1,16,0,6
6,16,0,6
6,18,0,0
6,18,0,1
2,16,0,0
11,16,0,0
11,16,0,1
1,18,0,6
6,18,0,6
6,5,0,6
11,10,0,1
11,10,0,6
1,18,0,1
6,16,0,0
1,18,0,0
2,16,0,1
6,16,0,1
11,5,0,6
11,16,0,6
2,5,0,6
7,18,0,6
6,5,0,0
6,5,0,1
11,10,0,0
11,5,0,0
7,18,0,1
11,13,0,6
7,18,0,0
2,16,0,6
11,13,0,1
11,13,0,0
11,5,0,1
