p0,p1,p2,p3
6,2,3,6
1,1,8,9
1,1,8,8
1,1,8,7
1,1,8,6
6,1,12,4
1,1,8,4
1,1,8,3
1,1,8,2
1,1,8,1
1,2,3,8
6,2,3,4
6,2,3,3
6,2,3,2
6,2,3,1
6,2,3,0
1,1,3,6
1,1,3,7
1,1,3,8
1,1,3,9
6,1,12,6
6,1,12,7
1,1,8,0
6,2,12,9
6,2,4,2
6,2,8,3
6,2,4,3
1,1,9,9
1,1,9,8
1,1,9,7
6,2,8,2
1,1,9,6
6,2,4,4
6,2,3,7
1,1,9,3
1,1,9,2
6,2,8,1
6,2,8,0
1,1,9,1
1,1,9,0
6,2,3,8
6,2,4,6
6,2,4,7
6,2,4,8
6,2,4,9
1,1,9,4
6,1,9,2
6,1,9,3
6,1,9,4
1,1,4,4
6,1,9,6
6,1,9,7
6,1,9,8
6,1,9,9
1,2,4,4
1,2,4,3
1,2,3,0
1,2,4,1
1,2,4,0
6,1,12,8
1,1,4,6
1,1,4,7
1,1,4,8
1,1,4,9
1,2,3,6
1,2,3,7
6,1,12,9
1,2,3,9
1,2,4,2
1,2,3,1
1,2,3,2
1,2,3,3
6,1,8,0
6,1,8,1
6,1,8,2
6,1,8,3
6,1,8,4
1,2,3,4
6,1,8,6
6,1,9,1
6,1,8,8
6,1,8,9
1,1,4,0
1,1,4,1
1,1,4,2
1,1,4,3
1,2,4,9
1,2,4,8
1,2,4,7
1,2,4,6
6,1,9,0
6,1,8,7
6,2,9,7
6,2,9,6
1,2,9,0
6,2,9,4
6,1,12,3
1,1,3,0
6,2,9,3
1,1,3,1
1,1,12,0
6,1,3,9
1,2,8,9
6,2,9,2
6,1,3,7
1,1,12,1
1,1,12,2
6,1,3,6
1,1,12,3
6,2,9,1
6,2,9,0
6,1,3,4
1,1,12,4
6,1,3,8
6,1,12,0
6,1,12,1
1,2,9,9
1,2,9,8
1,2,9,7
1,2,9,6
6,1,12,2
6,1,4,9
6,1,4,8
6,1,4,7
1,2,9,1
6,2,9,9
1,2,9,4
6,1,4,4
6,1,4,3
6,1,4,2
6,2,9,8
6,1,4,1
6,1,4,0
1,2,9,3
1,2,9,2
6,1,4,6
1,2,12,7
6,2,12,0
6,2,12,1
6,2,12,2
6,2,12,3
1,2,12,8
1,2,12,9
1,2,8,0
1,1,12,6
1,1,12,7
1,2,12,6
1,1,12,9
1,1,3,3
1,1,3,4
6,2,3,9
6,2,4,0
6,2,12,4
6,2,4,1
6,2,12,6
6,2,12,7
6,2,8,4
1,1,12,8
1,2,8,8
1,2,8,7
6,1,3,3
1,2,8,6
1,1,3,2
1,2,8,4
1,2,8,3
1,2,8,2
6,1,3,2
6,1,3,1
1,2,12,0
1,2,12,1
6,1,3,0
1,2,12,2
1,2,12,3
1,2,12,4
6,2,8,9
6,2,8,8
6,2,8,7
6,2,8,6
6,2,12,8
1,2,8,1
