p0,p1,p2,p3
18,15,7,0
13,7,7,0
13,16,11,0
11,15,12,0
12,2,0,0
17,7,7,0
17,16,0,0
12,5,8,0
17,2,2,0
13,2,7,0
11,4,12,0
18,16,8,0
11,9,3,0
17,15,3,0
13,4,8,0
13,9,0,0
13,15,4,0
18,7,8,0
12,16,4,0
17,4,11,0
11,10,2,0
17,7,6,0
13,4,12,0
13,7,6,0
18,4,9,0
13,9,1,0
12,10,11,0
18,16,9,0
18,10,9,0
13,15,3,0
13,5,12,0
11,15,9,0
17,7,9,0
13,15,8,0
13,5,11,0
18,10,11,0
17,4,8,0
12,10,8,0
12,16,7,0
11,4,11,0
12,2,2,0
18,7,9,0
18,16,6,0
13,5,0,0
13,15,7,0
11,10,1,0
18,4,11,0
13,2,6,0
12,5,7,0
18,4,12,0
17,7,8,0
12,4,11,0
17,4,9,0
12,16,6,0
12,2,1,0
17,15,4,0
11,15,11,0
13,15,6,0
12,7,11,0
12,10,9,0
11,9,4,0
18,16,7,0
17,10,4,0
17,2,3,0
12,16,1,0
13,15,0,0
11,10,3,0
18,4,6,0
18,7,7,0
12,9,8,0
17,5,0,0
11,16,3,0
11,9,0,0
17,10,7,0
11,7,1,0
12,7,8,0
17,7,3,0
18,16,12,0
12,5,9,0
13,4,9,0
17,15,0,0
13,9,6,0
18,10,7,0
11,16,4,0
12,4,9,0
17,5,1,0
11,5,0,0
13,7,4,0
12,5,12,0
17,9,8,0
17,7,2,0
18,4,4,0
13,9,7,0
11,7,2,0
12,16,0,0
18,15,6,0
11,9,2,0
11,16,0,0
12,16,3,0
13,16,12,0
17,4,12,0
13,2,8,0
13,9,2,0
17,15,2,0
18,4,8,0
12,9,9,0
13,15,2,0
17,9,9,0
13,4,11,0
17,10,6,0
18,16,11,0
11,16,1,0
12,7,9,0
13,9,3,0
12,16,2,0
11,7,0,0
18,4,7,0
13,15,1,0
11,9,1,0
18,10,8,0
17,16,1,0
17,15,1,0
17,7,4,0
11,16,2,0
13,9,4,0
