p0,p1,p2,p3
19,14,13,14
14,0,0,0
14,0,0,1
14,0,0,3
14,0,0,6
14,0,0,8
14,0,0,14
14,0,1,0
14,0,1,1
14,0,1,3
14,0,1,6
14,0,1,8
14,0,1,14
14,0,2,0
14,0,2,1
14,0,2,3
19,14,7,3
19,14,7,6
19,14,7,8
19,14,7,14
19,14,8,0
19,14,8,1
19,14,8,3
19,14,8,6
19,14,6,0
19,14,6,1
19,14,6,3
19,14,6,6
19,14,6,8
19,14,6,14
19,14,7,0
19,14,7,1
19,14,4,8
19,14,4,14
19,14,5,0
19,14,5,1
19,14,5,3
19,14,5,6
19,14,5,8
19,14,5,14
19,14,3,3
19,14,3,6
19,14,3,8
19,14,3,14
19,14,4,0
19,14,4,1
19,14,4,3
19,14,4,6
14,0,12,0
14,0,12,1
14,0,12,3
14,0,12,6
14,0,12,8
14,0,12,14
14,0,13,0
14,0,13,1
14,0,10,8
14,0,10,14
14,0,11,0
14,0,11,1
14,0,11,3
14,0,11,6
14,0,11,8
14,0,11,14
14,0,9,3
14,0,9,6
14,0,9,8
14,0,9,14
14,0,10,0
14,0,10,1
14,0,10,3
14,0,10,6
14,0,8,0
14,0,8,1
14,0,8,3
14,0,8,6
14,0,8,8
14,0,8,14
14,0,9,0
14,0,9,1
14,1,3,3
14,1,3,6
14,1,3,8
14,1,3,14
14,1,4,0
14,1,4,1
14,1,4,3
14,1,4,6
14,1,2,0
14,1,2,1
14,1,2,3
14,1,2,6
14,1,2,8
14,1,2,14
14,1,3,0
14,1,3,1
14,1,0,8
14,1,0,14
14,1,1,0
14,1,1,1
14,1,1,3
14,1,1,6
14,1,1,8
14,1,1,14
14,0,13,3
14,0,13,6
14,0,13,8
14,0,13,14
14,1,0,0
14,1,0,1
14,1,0,3
14,1,0,6
14,1,8,8
14,1,8,14
14,1,9,0
14,1,9,1
14,1,9,3
14,1,9,6
14,1,9,8
14,1,9,14
14,1,7,3
14,1,7,6
14,1,7,8
14,1,7,14
14,1,8,0
14,1,8,1
14,1,8,3
14,1,8,6
14,1,6,0
14,1,6,1
14,1,6,3
14,1,6,6
14,1,6,8
14,1,6,14
14,1,7,0
14,1,7,1
14,1,4,8
14,1,4,14
14,1,5,0
14,1,5,1
14,1,5,3
14,1,5,6
14,1,5,8
14,1,5,14
14,3,0,0
14,3,0,1
14,3,0,3
14,3,0,6
14,3,0,8
14,3,0,14
14,3,1,0
14,3,1,1
14,1,12,8
14,1,12,14
14,1,13,0
14,1,13,1
14,1,13,3
14,1,13,6
14,1,13,8
14,1,13,14
14,1,11,3
14,1,11,6
14,1,11,8
14,1,11,14
14,1,12,0
14,1,12,1
14,1,12,3
14,1,12,6
14,1,10,0
14,1,10,1
14,1,10,3
14,1,10,6
14,1,10,8
14,1,10,14
14,1,11,0
14,1,11,1
14,3,5,3
14,3,5,6
14,3,5,8
14,3,5,14
14,3,6,0
14,3,6,1
14,3,6,3
14,3,6,6
14,3,4,0
14,3,4,1
14,3,4,3
14,3,4,6
14,3,4,8
14,3,4,14
14,3,5,0
14,3,5,1
14,3,2,8
14,3,2,14
14,3,3,0
14,3,3,1
14,3,3,3
14,3,3,6
14,3,3,8
14,3,3,14
14,3,1,3
14,3,1,6
14,3,1,8
14,3,1,14
14,3,2,0
14,3,2,1
14,3,2,3
14,3,2,6
14,3,10,8
14,3,10,14
14,3,11,0
14,3,11,1
14,3,11,3
14,3,11,6
14,3,11,8
14,3,11,14
14,3,9,3
14,3,9,6
14,3,9,8
14,3,9,14
14,3,10,0
14,3,10,1
14,3,10,3
14,3,10,6
14,3,8,0
14,3,8,1
14,3,8,3
14,3,8,6
14,3,8,8
14,3,8,14
14,3,9,0
14,3,9,1
14,3,6,8
14,3,6,14
14,3,7,0
14,3,7,1
14,3,7,3
14,3,7,6
14,3,7,8
14,3,7,14
14,6,2,0
14,6,2,1
14,6,2,3
14,6,2,6
14,6,2,8
14,6,2,14
14,6,3,0
14,6,3,1
14,6,0,8
14,6,0,14
14,6,1,0
14,6,1,1
14,6,1,3
14,6,1,6
