p0,p1,p2,p3
11,0,0,0
11,1,0,0
11,2,0,0
11,3,0,0
11,4,0,0
11,6,0,0
11,7,0,0
11,8,0,0
11,9,0,0
11,11,0,0
11,12,0,0
11,14,0,0
11,15,0,0
11,17,0,0
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,11,0,0
12,12,0,0
12,14,0,0
12,15,0,0
12,17,0,0
13,0,0,0
13,1,0,0
13,2,0,0
13,3,0,0
13,4,0,0
13,6,0,0
13,7,0,0
13,8,0,0
13,9,0,0
13,11,0,0
13,12,0,0
13,14,0,0
13,15,0,0
13,17,0,0
17,0,0,0
17,1,0,0
17,2,0,0
17,3,0,0
17,4,0,0
17,6,0,0
17,7,0,0
17,8,0,0
17,9,0,0
17,11,0,0
17,12,0,0
17,14,0,0
17,15,0,0
17,17,0,0
18,0,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,6,0,0
18,7,0,0
18,8,0,0
18,9,0,0
18,11,0,0
18,12,0,0
18,14,0,0
18,15,0,0
18,17,0,0
19,0,0,0
19,1,0,0
19,2,0,0
19,3,0,0
19,4,0,0
19,6,0,0
19,7,0,0
19,8,0,0
19,9,0,0
19,11,0,0
19,12,0,0
19,14,0,0
19,15,0,0
19,17,0,0
