p0,p1,p2,p3
19,5,0,5
3,0,0,0
3,0,0,1
3,0,0,2
3,0,0,3
3,0,0,4
3,0,0,5
3,1,0,0
3,1,0,1
3,1,0,2
3,1,0,3
3,1,0,4
3,1,0,5
3,2,0,0
3,2,0,1
3,2,0,2
3,2,0,3
3,2,0,4
3,2,0,5
3,3,0,0
3,3,0,1
3,3,0,2
3,3,0,3
3,3,0,4
18,5,0,2
18,5,0,3
18,5,0,4
18,5,0,5
19,0,0,0
19,0,0,1
19,0,0,2
19,0,0,3
18,4,0,0
18,4,0,1
18,4,0,2
18,4,0,3
18,4,0,4
18,4,0,5
18,5,0,0
18,5,0,1
18,2,0,4
18,2,0,5
18,3,0,0
18,3,0,1
18,3,0,2
18,3,0,3
18,3,0,4
18,3,0,5
18,1,0,2
18,1,0,3
18,1,0,4
18,1,0,5
18,2,0,0
18,2,0,1
18,2,0,2
18,2,0,3
5,1,0,2
5,1,0,3
5,1,0,4
5,1,0,5
5,2,0,0
5,2,0,1
5,2,0,2
5,2,0,3
5,0,0,0
5,0,0,1
5,0,0,2
5,0,0,3
5,0,0,4
5,0,0,5
5,1,0,0
5,1,0,1
4,4,0,4
4,4,0,5
4,5,0,0
4,5,0,1
4,5,0,2
4,5,0,3
4,5,0,4
4,5,0,5
4,3,0,2
4,3,0,3
4,3,0,4
4,3,0,5
4,4,0,0
4,4,0,1
4,4,0,2
4,4,0,3
8,0,0,4
8,0,0,5
8,1,0,0
8,1,0,1
8,1,0,2
8,1,0,3
8,1,0,4
8,1,0,5
5,5,0,2
5,5,0,3
5,5,0,4
5,5,0,5
8,0,0,0
8,0,0,1
8,0,0,2
8,0,0,3
5,4,0,0
5,4,0,1
5,4,0,2
5,4,0,3
5,4,0,4
5,4,0,5
5,5,0,0
5,5,0,1
5,2,0,4
5,2,0,5
5,3,0,0
5,3,0,1
5,3,0,2
5,3,0,3
5,3,0,4
5,3,0,5
9,0,0,0
9,0,0,1
9,0,0,2
9,0,0,3
9,0,0,4
9,0,0,5
9,1,0,0
9,1,0,1
8,4,0,4
8,4,0,5
8,5,0,0
8,5,0,1
8,5,0,2
8,5,0,3
8,5,0,4
8,5,0,5
8,3,0,2
8,3,0,3
8,3,0,4
8,3,0,5
8,4,0,0
8,4,0,1
8,4,0,2
