p0,p1,p2,p3
12,9,0,4
12,9,0,3
12,9,0,2
12,9,0,1
12,9,0,0
13,5,1,0
13,5,1,1
13,5,1,2
13,5,1,3
12,10,9,4
13,5,1,5
18,15,12,4
18,15,12,3
18,15,12,2
18,15,12,1
18,15,12,0
13,15,3,4
13,15,3,5
13,10,1,5
13,5,1,4
13,5,0,5
12,9,1,5
12,9,1,4
12,9,1,3
12,9,1,2
12,9,1,1
12,9,1,0
13,10,2,1
13,10,2,0
12,9,0,5
11,2,0,0
13,15,3,2
13,15,3,3
17,9,7,0
17,9,7,1
17,9,7,2
17,9,7,3
17,9,7,4
17,9,7,5
18,15,12,5
11,2,0,1
13,5,3,0
13,5,3,1
13,5,3,2
13,5,3,3
13,5,3,4
13,5,3,5
11,4,8,3
11,4,8,4
11,4,8,5
13,10,1,4
18,15,11,5
17,9,9,0
17,9,9,1
17,9,9,2
17,9,9,3
17,9,9,4
17,9,9,5
18,15,11,4
18,15,11,3
13,5,4,0
12,5,9,1
13,10,1,3
13,10,1,2
17,9,8,0
13,5,2,0
13,5,2,1
13,5,2,2
13,5,2,3
13,5,2,4
13,5,2,5
11,4,8,2
17,9,8,2
17,9,8,3
17,9,8,4
17,9,8,5
13,10,1,1
13,10,1,0
12,4,6,5
12,5,9,0
11,4,8,0
11,4,8,1
17,9,8,1
11,2,1,2
11,2,1,1
11,2,1,0
11,4,7,4
17,9,4,0
17,9,4,1
17,9,4,2
17,9,4,3
17,9,4,4
13,5,0,4
12,9,4,4
12,9,4,3
12,9,4,2
12,9,4,1
12,9,4,0
17,9,4,5
11,4,7,5
13,10,3,5
13,10,3,4
12,9,4,5
17,9,3,0
17,9,3,1
17,9,3,2
17,9,3,3
17,9,3,4
12,9,6,5
12,9,6,4
12,9,6,3
12,9,6,2
11,2,1,3
12,9,6,0
17,9,3,5
13,10,4,2
13,10,4,1
13,10,4,0
13,15,2,5
11,4,7,2
11,4,7,3
11,2,1,5
11,2,1,4
12,9,6,1
17,9,6,3
17,9,6,4
17,9,6,5
12,9,2,5
12,9,2,4
12,9,2,3
12,9,2,2
12,9,2,1
12,9,2,0
13,10,3,3
11,2,0,3
11,2,0,2
13,10,2,5
13,10,2,4
13,10,2,3
13,10,2,2
13,5,0,0
13,5,0,1
13,5,0,2
13,5,0,3
11,2,0,4
13,10,3,2
13,10,3,1
13,10,3,0
11,16,11,5
11,16,11,4
11,16,11,3
12,9,3,5
12,9,3,4
12,9,3,3
17,9,6,2
12,9,3,1
12,9,3,0
11,16,11,2
11,16,11,1
11,16,11,0
13,15,3,0
13,15,3,1
11,2,0,5
17,9,6,0
17,9,6,1
12,9,3,2
18,10,3,5
13,5,11,0
13,5,11,1
13,5,11,2
13,5,11,3
13,5,11,4
13,5,11,5
18,15,9,4
18,15,9,3
13,5,4,1
18,15,9,1
18,15,9,0
11,4,9,1
11,4,9,2
11,4,9,3
11,4,9,4
11,4,9,5
13,16,6,3
13,16,6,4
18,15,9,2
13,5,9,3
13,5,9,4
13,5,9,5
12,4,6,1
12,4,6,0
13,16,6,0
17,15,11,5
17,15,11,4
17,15,11,3
18,10,3,4
17,15,11,1
17,15,11,0
13,16,6,1
13,16,6,2
11,4,9,0
18,15,9,5
18,10,3,0
18,10,3,1
18,10,3,2
18,10,3,3
17,15,11,2
13,15,6,3
13,15,6,4
18,15,8,5
18,15,8,4
18,2,12,5
18,2,12,4
18,2,12,3
18,2,12,2
18,2,12,1
13,16,6,5
18,10,6,0
18,10,6,1
18,10,6,2
17,10,0,0
17,10,0,1
17,10,0,2
17,10,0,3
17,10,0,4
17,10,0,5
18,10,6,3
18,2,12,0
13,5,12,0
13,5,12,1
13,5,12,2
13,5,12,3
13,5,12,4
13,5,12,5
18,10,4,0
18,10,4,1
18,10,4,2
13,15,6,2
18,10,4,4
18,10,4,5
13,15,6,0
13,15,6,1
17,15,9,5
17,15,9,4
17,15,9,3
17,15,9,2
17,15,9,1
17,15,9,0
18,10,4,3
17,9,11,0
17,9,11,1
13,5,6,0
13,5,6,1
13,5,6,2
13,5,6,3
13,5,6,4
13,5,6,5
17,9,11,2
13,5,9,2
