p0,p1,p2,p3
15,15,7,0
12,10,11,0
4,15,6,0
9,15,0,0
9,9,1,0
4,15,7,0
15,15,6,0
2,7,0,0
7,4,11,0
9,15,1,0
11,5,7,0
4,5,11,0
17,9,2,0
9,9,0,0
15,10,0,0
9,15,2,0
4,2,7,0
2,7,11,0
12,5,0,0
4,15,1,0
15,15,11,0
17,9,7,0
4,15,2,0
4,5,6,0
2,4,11,0
17,9,6,0
11,5,11,0
17,15,0,0
4,5,7,0
17,15,1,0
9,9,2,0
17,15,2,0
2,10,11,0
11,2,11,0
7,4,7,0
12,10,6,0
2,4,6,0
17,15,7,0
7,9,2,0
15,4,1,0
12,2,2,0
4,2,6,0
7,2,0,0
15,15,2,0
17,7,0,0
15,4,2,0
11,9,0,0
7,2,1,0
9,2,11,0
15,15,1,0
7,4,6,0
11,5,6,0
17,9,1,0
15,10,1,0
2,10,7,0
12,4,11,0
7,9,0,0
17,15,6,0
12,2,1,0
2,4,7,0
12,2,0,0
15,10,2,0
2,10,6,0
15,4,0,0
17,9,0,0
7,9,1,0
4,15,11,0
12,10,7,0
15,7,1,0
15,9,2,0
2,5,6,0
15,16,0,0
15,7,0,0
7,15,6,0
11,2,0,0
4,15,0,0
12,7,6,0
4,9,2,0
11,2,1,0
12,16,11,0
12,7,7,0
11,15,7,0
4,9,1,0
7,5,7,0
2,16,11,0
12,16,6,0
4,9,7,0
2,16,7,0
2,7,1,0
12,16,7,0
4,9,6,0
15,16,2,0
7,15,7,0
15,9,0,0
11,15,11,0
15,7,2,0
2,7,2,0
7,5,11,0
15,16,1,0
2,5,7,0
15,9,1,0
12,5,11,0
11,2,6,0
11,15,2,0
4,5,2,0
7,5,2,0
12,7,11,0
7,15,0,0
11,15,1,0
12,5,7,0
7,5,1,0
12,5,2,0
9,9,7,0
11,15,0,0
7,5,0,0
12,5,1,0
15,9,11,0
9,9,6,0
11,2,7,0
11,2,2,0
9,9,11,0
11,15,6,0
4,9,0,0
7,5,6,0
2,7,6,0
12,5,6,0
15,9,6,0
2,5,0,0
4,5,0,0
2,7,7,0
15,9,7,0
7,15,2,0
2,5,1,0
17,9,11,0
4,5,1,0
7,15,1,0
2,5,2,0
7,2,11,0
9,7,11,0
11,9,11,0
15,5,6,0
17,16,0,0
7,10,0,0
11,4,11,0
17,7,1,0
2,9,7,0
7,10,1,0
17,16,1,0
11,10,7,0
4,7,2,0
7,10,2,0
4,16,11,0
2,9,6,0
9,16,11,0
17,2,2,0
12,4,0,0
4,7,7,0
9,2,1,0
17,2,1,0
2,9,11,0
2,2,11,0
15,4,11,0
17,7,11,0
4,7,6,0
11,10,11,0
12,9,11,0
9,2,0,0
17,2,0,0
4,16,7,0
15,5,7,0
4,16,6,0
11,10,2,0
11,4,7,0
12,9,0,0
2,9,2,0
9,16,2,0
15,5,0,0
7,10,7,0
11,10,6,0
11,4,6,0
17,16,6,0
2,9,1,0
12,9,1,0
11,10,0,0
12,9,2,0
17,16,7,0
2,9,0,0
11,10,1,0
12,9,7,0
4,7,1,0
17,16,2,0
11,4,0,0
12,9,6,0
4,7,0,0
11,4,1,0
9,16,6,0
17,16,11,0
15,5,2,0
9,16,7,0
11,4,2,0
9,16,1,0
7,10,11,0
15,5,1,0
7,10,6,0
9,16,0,0
12,2,6,0
2,2,1,0
15,15,0,0
7,4,2,0
15,10,7,0
12,4,6,0
11,5,1,0
9,2,2,0
2,4,2,0
12,10,1,0
7,9,7,0
2,2,2,0
12,2,7,0
2,10,0,0
7,4,1,0
4,2,1,0
11,9,2,0
9,15,6,0
17,2,11,0
11,5,2,0
9,7,0,0
12,4,7,0
2,10,2,0
4,2,2,0
9,7,1,0
15,10,6,0
2,2,0,0
17,7,2,0
7,2,2,0
12,10,2,0
9,15,7,0
2,10,1,0
7,9,6,0
11,9,1,0
7,2,6,0
4,7,11,0
15,10,11,0
17,7,7,0
2,2,7,0
4,16,2,0
9,15,11,0
9,7,2,0
11,9,6,0
9,7,6,0
15,5,11,0
15,4,7,0
7,2,7,0
11,9,7,0
9,7,7,0
12,4,1,0
12,4,2,0
17,15,11,0
12,10,0,0
2,4,1,0
7,4,0,0
11,5,0,0
9,2,7,0
4,2,0,0
17,2,7,0
7,9,11,0
4,16,0,0
9,2,6,0
17,2,6,0
17,7,6,0
4,16,1,0
15,4,6,0
2,2,6,0
12,2,11,0
2,4,0,0
17,5,1,0
11,7,11,0
15,16,6,0
12,16,2,0
4,10,11,0
17,10,2,0
15,2,6,0
7,16,2,0
9,10,0,0
2,16,2,0
9,4,1,0
9,5,1,0
11,16,0,0
7,7,0,0
12,16,1,0
15,16,7,0
9,10,6,0
4,10,2,0
7,16,1,0
9,4,11,0
4,4,2,0
17,5,2,0
15,7,6,0
7,16,7,0
9,10,11,0
17,4,2,0
17,5,0,0
15,2,7,0
12,15,6,0
2,15,11,0
17,10,1,0
2,15,6,0
9,5,0,0
7,7,11,0
12,7,0,0
12,15,11,0
9,4,2,0
11,16,11,0
4,9,11,0
15,7,7,0
17,5,11,0
15,2,11,0
11,7,2,0
9,10,7,0
4,4,0,0
4,4,6,0
17,4,7,0
15,16,11,0
11,16,6,0
15,2,1,0
9,5,6,0
7,7,6,0
12,15,1,0
2,15,1,0
17,5,7,0
7,7,1,0
15,7,11,0
9,4,7,0
11,7,6,0
4,2,11,0
17,10,6,0
12,15,0,0
2,15,0,0
11,7,7,0
17,5,6,0
15,2,2,0
7,16,11,0
9,5,2,0
2,16,1,0
9,10,1,0
11,16,1,0
4,10,1,0
4,4,7,0
15,2,0,0
12,16,0,0
17,4,11,0
17,4,6,0
9,10,2,0
2,16,0,0
7,7,2,0
12,15,2,0
11,16,7,0
7,7,7,0
7,16,0,0
11,16,2,0
2,15,2,0
17,10,7,0
9,4,6,0
4,10,0,0
9,5,7,0
9,4,0,0
7,15,11,0
2,16,6,0
4,10,7,0
9,5,11,0
17,4,1,0
4,4,11,0
17,10,0,0
12,7,1,0
12,15,7,0
2,15,7,0
11,7,0,0
17,4,0,0
11,7,1,0
7,16,6,0
4,4,1,0
4,10,6,0
17,10,11,0
2,5,11,0
12,7,2,0
