p0,p1,p2,p3
19,11,5,5
14,0,0,0
14,0,0,1
14,0,0,2
14,0,0,3
14,0,0,4
14,0,0,5
14,0,1,0
14,0,1,1
14,0,1,2
14,0,1,3
14,0,1,4
14,0,1,5
14,0,2,0
14,0,2,1
14,0,2,2
19,7,5,2
19,7,5,3
19,7,5,4
19,7,5,5
19,11,0,0
19,11,0,1
19,11,0,2
19,11,0,3
19,7,4,0
19,7,4,1
19,7,4,2
19,7,4,3
19,7,4,4
19,7,4,5
19,7,5,0
19,7,5,1
19,7,2,4
19,7,2,5
19,7,3,0
19,7,3,1
19,7,3,2
19,7,3,3
19,7,3,4
19,7,3,5
19,7,1,2
19,7,1,3
19,7,1,4
19,7,1,5
19,7,2,0
19,7,2,1
19,7,2,2
19,7,2,3
14,2,0,0
14,2,0,1
14,2,0,2
14,2,0,3
14,2,0,4
14,2,0,5
14,2,1,0
14,2,1,1
14,1,4,4
14,1,4,5
14,1,5,0
14,1,5,1
14,1,5,2
14,1,5,3
14,1,5,4
14,1,5,5
14,1,3,2
14,1,3,3
14,1,3,4
14,1,3,5
14,1,4,0
14,1,4,1
14,1,4,2
14,1,4,3
14,1,2,0
14,1,2,1
14,1,2,2
14,1,2,3
14,1,2,4
14,1,2,5
14,1,3,0
14,1,3,1
14,2,5,2
14,2,5,3
14,2,5,4
14,2,5,5
14,6,0,0
14,6,0,1
14,6,0,2
14,6,0,3
14,2,4,0
14,2,4,1
14,2,4,2
14,2,4,3
14,2,4,4
14,2,4,5
14,2,5,0
14,2,5,1
14,2,2,4
14,2,2,5
14,2,3,0
14,2,3,1
14,2,3,2
14,2,3,3
14,2,3,4
14,2,3,5
14,2,1,2
14,2,1,3
14,2,1,4
14,2,1,5
14,2,2,0
14,2,2,1
14,2,2,2
14,2,2,3
14,6,4,4
14,6,4,5
14,6,5,0
14,6,5,1
14,6,5,2
14,6,5,3
14,6,5,4
14,6,5,5
14,6,3,2
14,6,3,3
14,6,3,4
14,6,3,5
14,6,4,0
14,6,4,1
14,6,4,2
14,6,4,3
14,6,2,0
14,6,2,1
14,6,2,2
14,6,2,3
14,6,2,4
14,6,2,5
14,6,3,0
14,6,3,1
14,6,0,4
14,6,0,5
14,6,1,0
14,6,1,1
14,6,1,2
14,6,1,3
14,6,1,4
14,6,1,5
14,7,4,0
14,7,4,1
14,7,4,2
14,7,4,3
14,7,4,4
14,7,4,5
14,7,5,0
14,7,5,1
14,7,2,4
14,7,2,5
14,7,3,0
14,7,3,1
14,7,3,2
14,7,3,3
14,7,3,4
14,7,3,5
14,7,1,2
14,7,1,3
14,7,1,4
14,7,1,5
14,7,2,0
14,7,2,1
14,7,2,2
14,7,2,3
14,7,0,0
14,7,0,1
14,7,0,2
14,7,0,3
14,7,0,4
14,7,0,5
14,7,1,0
14,7,1,1
14,11,3,2
14,11,3,3
14,11,3,4
14,11,3,5
14,11,4,0
14,11,4,1
14,11,4,2
14,11,4,3
14,11,2,0
14,11,2,1
14,11,2,2
14,11,2,3
14,11,2,4
14,11,2,5
14,11,3,0
14,11,3,1
14,11,0,4
14,11,0,5
14,11,1,0
14,11,1,1
14,11,1,2
14,11,1,3
14,11,1,4
14,11,1,5
14,7,5,2
14,7,5,3
14,7,5,4
14,7,5,5
14,11,0,0
14,11,0,1
14,11,0,2
14,11,0,3
15,0,2,4
15,0,2,5
15,0,3,0
15,0,3,1
15,0,3,2
15,0,3,3
15,0,3,4
15,0,3,5
15,0,1,2
15,0,1,3
15,0,1,4
15,0,1,5
15,0,2,0
15,0,2,1
15,0,2,2
15,0,2,3
15,0,0,0
15,0,0,1
15,0,0,2
15,0,0,3
15,0,0,4
15,0,0,5
15,0,1,0
15,0,1,1
14,11,4,4
14,11,4,5
14,11,5,0
14,11,5,1
14,11,5,2
14,11,5,3
14,11,5,4
14,11,5,5
15,1,2,0
15,1,2,1
15,1,2,2
15,1,2,3
15,1,2,4
15,1,2,5
15,1,3,0
15,1,3,1
15,1,0,4
15,1,0,5
15,1,1,0
15,1,1,1
15,1,1,2
15,1,1,3
15,1,1,4
15,1,1,5
15,0,5,2
15,0,5,3
15,0,5,4
15,0,5,5
15,1,0,0
15,1,0,1
15,1,0,2
15,1,0,3
15,0,4,0
15,0,4,1
15,0,4,2
15,0,4,3
15,0,4,4
15,0,4,5
15,0,5,0
15,0,5,1
15,2,1,2
15,2,1,3
15,2,1,4
15,2,1,5
