p0,p1,p2,p3
8,16,0,4
8,16,0,3
8,16,0,2
8,16,0,1
8,16,0,0
11,18,0,2
11,18,0,3
11,18,0,4
11,18,0,5
11,18,0,6
11,18,0,7
12,10,2,9
11,18,0,9
11,18,0,10
9,18,7,10
9,18,7,9
9,18,7,8
9,18,7,7
11,18,1,0
11,18,1,1
11,18,1,2
11,18,1,3
11,18,1,4
11,18,0,8
8,16,2,4
8,16,2,3
8,16,2,2
8,16,2,1
8,16,2,0
8,16,1,10
8,16,1,9
8,16,1,8
8,16,1,7
8,16,1,6
8,16,1,5
8,16,0,5
8,16,1,3
8,16,1,2
8,16,1,1
8,16,1,0
11,18,0,0
11,18,0,1
8,16,0,10
8,16,0,9
8,16,0,8
8,16,0,7
8,16,0,6
8,16,1,4
9,18,6,8
9,18,6,7
9,18,6,6
9,18,6,5
9,18,6,4
9,18,6,3
9,18,6,2
9,18,6,1
9,18,6,0
11,18,6,0
11,18,6,1
11,18,1,5
11,18,6,3
11,18,6,4
11,18,6,5
11,18,6,6
11,18,6,7
11,18,6,8
11,18,6,9
11,18,6,10
13,5,0,0
13,5,0,1
13,5,0,2
11,18,6,2
11,18,1,6
11,18,1,7
11,18,1,8
11,18,1,9
11,18,1,10
9,18,7,6
9,18,7,5
9,18,7,4
9,18,7,3
9,18,7,2
9,18,7,1
9,18,6,9
11,18,2,1
11,18,2,2
11,18,2,3
11,18,2,4
11,18,2,5
11,18,2,6
11,18,2,7
11,18,2,8
11,18,2,9
11,18,2,10
9,18,7,0
9,18,6,10
11,18,2,0
13,13,2,0
13,13,1,10
13,13,1,9
13,13,1,8
13,13,1,7
13,13,1,6
13,13,1,5
13,13,1,4
13,13,1,3
13,13,1,2
13,13,1,1
8,16,2,5
10,5,11,0
10,5,11,1
9,18,11,10
9,18,11,9
9,18,11,8
9,18,11,7
8,16,7,10
8,16,7,9
8,16,7,8
8,16,7,7
8,16,7,6
13,13,1,0
11,10,0,3
11,10,0,2
11,10,0,1
11,10,0,0
8,16,11,10
8,16,11,9
8,16,11,8
8,16,11,7
8,16,11,6
8,16,11,5
8,16,11,4
13,13,2,1
8,16,11,2
8,16,11,1
8,16,11,0
13,13,2,10
13,13,2,9
13,13,2,8
13,13,2,7
13,13,2,6
13,13,2,5
13,13,2,4
13,13,2,3
13,13,2,2
8,16,11,3
13,13,0,1
13,13,0,0
9,18,11,6
9,18,11,5
9,18,11,4
9,18,11,3
9,18,11,2
9,18,11,1
9,18,11,0
10,5,11,2
10,5,11,3
8,16,7,5
10,5,11,5
10,5,11,6
10,5,11,7
10,5,11,8
10,5,11,9
10,5,11,10
8,16,2,10
8,16,2,9
8,16,2,8
8,16,2,7
8,16,2,6
10,5,11,4
8,16,7,4
8,16,7,3
8,16,7,2
8,16,7,1
8,16,7,0
13,13,0,10
13,13,0,9
13,13,0,8
13,13,0,7
13,13,0,6
13,13,0,5
13,13,0,2
8,16,6,9
8,16,6,8
8,16,6,7
8,16,6,6
8,16,6,5
8,16,6,4
8,16,6,3
8,16,6,2
8,16,6,1
8,16,6,0
13,13,0,4
13,13,0,3
8,16,6,10
10,10,6,4
10,10,6,3
10,10,6,2
10,10,6,1
10,10,6,0
11,18,11,8
11,18,11,9
11,18,11,10
9,18,0,8
9,18,0,7
6,5,11,10
13,5,0,3
6,5,11,8
13,5,11,0
13,5,11,1
13,5,11,2
13,5,11,3
13,5,11,4
13,5,11,5
13,5,11,6
13,5,11,7
13,5,11,8
13,5,11,9
6,5,11,9
11,18,11,1
10,10,7,10
10,10,7,9
10,10,7,8
10,10,7,7
10,10,7,6
10,10,7,5
10,10,7,4
10,10,7,3
10,10,7,2
10,10,7,1
10,10,6,5
