p0,p1,p2,p3
19,13,11,5
19,0,0,0
19,0,0,1
19,0,0,2
19,0,0,3
19,0,0,4
19,0,0,5
19,0,1,0
19,0,1,1
19,0,1,2
19,0,1,3
19,0,1,4
19,0,1,5
19,0,2,0
19,0,2,1
19,0,2,2
19,0,2,3
19,0,2,4
19,0,2,5
19,0,6,0
19,0,6,1
19,0,6,2
19,0,6,3
19,0,6,4
19,12,11,2
19,12,11,3
19,12,11,4
19,12,11,5
19,13,0,0
19,13,0,1
19,13,0,2
19,13,0,3
19,12,7,0
19,12,7,1
19,12,7,2
19,12,7,3
19,12,7,4
19,12,7,5
19,12,11,0
19,12,11,1
19,12,2,4
19,12,2,5
19,12,6,0
19,12,6,1
19,12,6,2
19,12,6,3
19,12,6,4
19,12,6,5
19,12,1,2
19,12,1,3
19,12,1,4
19,12,1,5
19,12,2,0
19,12,2,1
19,12,2,2
19,12,2,3
19,2,1,2
19,2,1,3
19,2,1,4
19,2,1,5
19,2,2,0
19,2,2,1
19,2,2,2
19,2,2,3
19,2,0,0
19,2,0,1
19,2,0,2
19,2,0,3
19,2,0,4
19,2,0,5
19,2,1,0
19,2,1,1
19,1,7,4
19,1,7,5
19,1,11,0
19,1,11,1
19,1,11,2
19,1,11,3
19,1,11,4
19,1,11,5
19,1,6,2
19,1,6,3
19,1,6,4
19,1,6,5
19,1,7,0
19,1,7,1
19,1,7,2
19,1,7,3
19,3,0,4
19,3,0,5
19,3,1,0
19,3,1,1
19,3,1,2
19,3,1,3
19,3,1,4
19,3,1,5
19,2,11,2
19,2,11,3
19,2,11,4
19,2,11,5
19,3,0,0
19,3,0,1
19,3,0,2
19,3,0,3
19,2,7,0
19,2,7,1
19,2,7,2
19,2,7,3
19,2,7,4
19,2,7,5
19,2,11,0
19,2,11,1
19,2,2,4
19,2,2,5
19,2,6,0
19,2,6,1
19,2,6,2
19,2,6,3
19,2,6,4
19,2,6,5
19,4,0,0
19,4,0,1
19,4,0,2
19,4,0,3
19,4,0,4
19,4,0,5
19,4,1,0
19,4,1,1
19,3,7,4
19,3,7,5
19,3,11,0
19,3,11,1
19,3,11,2
19,3,11,3
19,3,11,4
19,3,11,5
19,3,6,2
19,3,6,3
19,3,6,4
19,3,6,5
19,3,7,0
19,3,7,1
19,3,7,2
19,3,7,3
19,3,2,0
19,3,2,1
19,3,2,2
19,3,2,3
19,3,2,4
19,3,2,5
19,3,6,0
19,3,6,1
19,4,11,2
19,4,11,3
19,4,11,4
19,4,11,5
19,5,0,0
19,5,0,1
19,5,0,2
19,5,0,3
19,4,7,0
19,4,7,1
19,4,7,2
19,4,7,3
19,4,7,4
19,4,7,5
19,4,11,0
19,4,11,1
19,4,2,4
19,4,2,5
19,4,6,0
19,4,6,1
19,4,6,2
19,4,6,3
19,4,6,4
19,4,6,5
19,4,1,2
19,4,1,3
19,4,1,4
19,4,1,5
19,4,2,0
19,4,2,1
19,4,2,2
19,4,2,3
19,5,7,4
19,5,7,5
19,5,11,0
19,5,11,1
19,5,11,2
19,5,11,3
19,5,11,4
19,5,11,5
19,5,6,2
19,5,6,3
19,5,6,4
19,5,6,5
19,5,7,0
19,5,7,1
19,5,7,2
19,5,7,3
19,5,2,0
19,5,2,1
19,5,2,2
19,5,2,3
19,5,2,4
19,5,2,5
19,5,6,0
19,5,6,1
19,5,0,4
19,5,0,5
19,5,1,0
19,5,1,1
19,5,1,2
19,5,1,3
19,5,1,4
19,5,1,5
19,6,7,0
19,6,7,1
19,6,7,2
19,6,7,3
19,6,7,4
19,6,7,5
19,6,11,0
19,6,11,1
19,6,2,4
19,6,2,5
19,6,6,0
19,6,6,1
19,6,6,2
19,6,6,3
19,6,6,4
19,6,6,5
19,6,1,2
19,6,1,3
19,6,1,4
19,6,1,5
19,6,2,0
19,6,2,1
19,6,2,2
19,6,2,3
19,6,0,0
19,6,0,1
19,6,0,2
19,6,0,3
19,6,0,4
19,6,0,5
19,6,1,0
19,6,1,1
19,7,6,2
19,7,6,3
19,7,6,4
19,7,6,5
19,7,7,0
19,7,7,1
19,7,7,2
19,7,7,3
19,7,2,0
19,7,2,1
19,7,2,2
19,7,2,3
19,7,2,4
19,7,2,5
19,7,6,0
19,7,6,1
19,7,0,4
19,7,0,5
19,7,1,0
19,7,1,1
19,7,1,2
19,7,1,3
19,7,1,4
19,7,1,5
19,6,11,2
19,6,11,3
19,6,11,4
19,6,11,5
19,7,0,0
19,7,0,1
19,7,0,2
19,7,0,3
19,8,2,4
19,8,2,5
19,8,6,0
19,8,6,1
19,8,6,2
19,8,6,3
19,8,6,4
19,8,6,5
19,8,1,2
19,8,1,3
19,8,1,4
19,8,1,5
19,8,2,0
19,8,2,1
19,8,2,2
19,8,2,3
19,8,0,0
19,8,0,1
19,8,0,2
19,8,0,3
19,8,0,4
19,8,0,5
19,8,1,0
19,8,1,1
19,7,7,4
19,7,7,5
19,7,11,0
19,7,11,1
19,7,11,2
19,7,11,3
19,7,11,4
19,7,11,5
19,9,2,0
19,9,2,1
19,9,2,2
19,9,2,3
19,9,2,4
19,9,2,5
19,9,6,0
19,9,6,1
19,9,0,4
19,9,0,5
19,9,1,0
19,9,1,1
19,9,1,2
19,9,1,3
19,9,1,4
19,9,1,5
19,8,11,2
19,8,11,3
19,8,11,4
19,8,11,5
19,9,0,0
19,9,0,1
19,9,0,2
19,9,0,3
19,8,7,0
19,8,7,1
19,8,7,2
19,8,7,3
19,8,7,4
19,8,7,5
19,8,11,0
19,8,11,1
19,10,1,2
19,10,1,3
19,10,1,4
19,10,1,5
19,10,2,0
19,10,2,1
19,10,2,2
19,10,2,3
19,10,0,0
19,10,0,1
19,10,0,2
19,10,0,3
19,10,0,4
19,10,0,5
19,10,1,0
19,10,1,1
19,9,7,4
19,9,7,5
19,9,11,0
19,9,11,1
19,9,11,2
19,9,11,3
19,9,11,4
19,9,11,5
19,9,6,2
19,9,6,3
19,9,6,4
19,9,6,5
19,9,7,0
19,9,7,1
19,9,7,2
19,9,7,3
19,11,0,4
19,11,0,5
19,11,1,0
19,11,1,1
19,11,1,2
19,11,1,3
19,11,1,4
19,11,1,5
19,10,11,2
19,10,11,3
19,10,11,4
19,10,11,5
19,11,0,0
19,11,0,1
19,11,0,2
19,11,0,3
19,10,7,0
19,10,7,1
19,10,7,2
19,10,7,3
19,10,7,4
19,10,7,5
19,10,11,0
19,10,11,1
19,10,2,4
19,10,2,5
19,10,6,0
19,10,6,1
19,10,6,2
19,10,6,3
19,10,6,4
19,10,6,5
19,12,0,0
19,12,0,1
19,12,0,2
19,12,0,3
19,12,0,4
19,12,0,5
19,12,1,0
19,12,1,1
19,11,7,4
19,11,7,5
19,11,11,0
19,11,11,1
19,11,11,2
19,11,11,3
19,11,11,4
19,11,11,5
19,11,6,2
19,11,6,3
19,11,6,4
19,11,6,5
19,11,7,0
19,11,7,1
19,11,7,2
19,11,7,3
19,11,2,0
19,11,2,1
19,11,2,2
19,11,2,3
19,11,2,4
19,11,2,5
19,11,6,0
19,11,6,1
19,13,7,4
19,13,7,5
19,13,11,0
19,13,11,1
19,13,11,2
19,13,11,3
19,13,11,4
19,0,6,5
19,13,6,2
19,13,6,3
19,13,6,4
19,13,6,5
19,13,7,0
19,13,7,1
19,13,7,2
19,13,7,3
19,13,2,0
19,13,2,1
19,13,2,2
19,13,2,3
19,13,2,4
19,13,2,5
19,13,6,0
19,13,6,1
19,13,0,4
19,13,0,5
19,13,1,0
19,13,1,1
19,13,1,2
19,13,1,3
19,13,1,4
19,13,1,5
19,1,2,0
19,1,2,1
19,1,2,2
19,1,2,3
19,1,2,4
19,1,2,5
19,1,6,0
19,1,6,1
19,1,0,4
19,1,0,5
19,1,1,0
19,1,1,1
19,1,1,2
19,1,1,3
19,1,1,4
19,1,1,5
19,0,11,2
19,0,11,3
19,0,11,4
19,0,11,5
19,1,0,0
19,1,0,1
19,1,0,2
19,1,0,3
19,0,7,0
19,0,7,1
19,0,7,2
19,0,7,3
19,0,7,4
19,0,7,5
19,0,11,0
19,0,11,1
