p0,p1,p2,p3
19,13,5,5
11,0,0,0
11,0,0,1
11,0,0,2
11,0,0,3
11,0,0,4
11,0,0,5
11,0,1,0
11,0,1,1
11,0,1,2
11,0,1,3
11,0,1,4
11,0,1,5
11,0,2,0
11,0,2,1
11,0,2,2
19,12,5,2
19,12,5,3
19,12,5,4
19,12,5,5
19,13,0,0
19,13,0,1
19,13,0,2
19,13,0,3
19,12,4,0
19,12,4,1
19,12,4,2
19,12,4,3
19,12,4,4
19,12,4,5
19,12,5,0
19,12,5,1
19,12,2,4
19,12,2,5
19,12,3,0
19,12,3,1
19,12,3,2
19,12,3,3
19,12,3,4
19,12,3,5
19,12,1,2
19,12,1,3
19,12,1,4
19,12,1,5
19,12,2,0
19,12,2,1
19,12,2,2
19,12,2,3
11,2,0,0
11,2,0,1
11,2,0,2
11,2,0,3
11,2,0,4
11,2,0,5
11,2,1,0
11,2,1,1
11,1,4,4
11,1,4,5
11,1,5,0
11,1,5,1
11,1,5,2
11,1,5,3
11,1,5,4
11,1,5,5
11,1,3,2
11,1,3,3
11,1,3,4
11,1,3,5
11,1,4,0
11,1,4,1
11,1,4,2
11,1,4,3
11,1,2,0
11,1,2,1
11,1,2,2
11,1,2,3
11,1,2,4
11,1,2,5
11,1,3,0
11,1,3,1
11,2,5,2
11,2,5,3
11,2,5,4
11,2,5,5
11,3,0,0
11,3,0,1
11,3,0,2
11,3,0,3
11,2,4,0
11,2,4,1
11,2,4,2
11,2,4,3
11,2,4,4
11,2,4,5
11,2,5,0
11,2,5,1
11,2,2,4
11,2,2,5
11,2,3,0
11,2,3,1
11,2,3,2
11,2,3,3
11,2,3,4
11,2,3,5
11,2,1,2
11,2,1,3
11,2,1,4
11,2,1,5
11,2,2,0
11,2,2,1
11,2,2,2
11,2,2,3
11,3,4,4
11,3,4,5
11,3,5,0
11,3,5,1
11,3,5,2
11,3,5,3
11,3,5,4
11,3,5,5
11,3,3,2
11,3,3,3
11,3,3,4
11,3,3,5
11,3,4,0
11,3,4,1
11,3,4,2
11,3,4,3
11,3,2,0
11,3,2,1
11,3,2,2
11,3,2,3
11,3,2,4
11,3,2,5
11,3,3,0
11,3,3,1
11,3,0,4
11,3,0,5
11,3,1,0
11,3,1,1
11,3,1,2
11,3,1,3
11,3,1,4
11,3,1,5
11,4,4,0
11,4,4,1
11,4,4,2
11,4,4,3
11,4,4,4
11,4,4,5
11,4,5,0
11,4,5,1
11,4,2,4
11,4,2,5
11,4,3,0
11,4,3,1
11,4,3,2
11,4,3,3
11,4,3,4
11,4,3,5
11,4,1,2
11,4,1,3
11,4,1,4
11,4,1,5
11,4,2,0
11,4,2,1
11,4,2,2
11,4,2,3
11,4,0,0
11,4,0,1
11,4,0,2
11,4,0,3
11,4,0,4
11,4,0,5
11,4,1,0
11,4,1,1
11,5,3,2
11,5,3,3
11,5,3,4
11,5,3,5
11,5,4,0
11,5,4,1
11,5,4,2
11,5,4,3
11,5,2,0
11,5,2,1
11,5,2,2
11,5,2,3
11,5,2,4
11,5,2,5
11,5,3,0
11,5,3,1
11,5,0,4
11,5,0,5
11,5,1,0
11,5,1,1
11,5,1,2
11,5,1,3
11,5,1,4
11,5,1,5
11,4,5,2
11,4,5,3
11,4,5,4
11,4,5,5
11,5,0,0
11,5,0,1
11,5,0,2
11,5,0,3
11,6,2,4
11,6,2,5
11,6,3,0
11,6,3,1
11,6,3,2
11,6,3,3
11,6,3,4
11,6,3,5
11,6,1,2
11,6,1,3
11,6,1,4
11,6,1,5
11,6,2,0
11,6,2,1
11,6,2,2
11,6,2,3
11,6,0,0
11,6,0,1
11,6,0,2
11,6,0,3
11,6,0,4
11,6,0,5
11,6,1,0
11,6,1,1
11,5,4,4
11,5,4,5
11,5,5,0
11,5,5,1
11,5,5,2
11,5,5,3
11,5,5,4
11,5,5,5
11,7,2,0
11,7,2,1
11,7,2,2
11,7,2,3
11,7,2,4
11,7,2,5
11,7,3,0
11,7,3,1
11,7,0,4
11,7,0,5
11,7,1,0
11,7,1,1
11,7,1,2
11,7,1,3
11,7,1,4
11,7,1,5
11,6,5,2
11,6,5,3
11,6,5,4
11,6,5,5
11,7,0,0
11,7,0,1
11,7,0,2
11,7,0,3
11,6,4,0
11,6,4,1
11,6,4,2
11,6,4,3
11,6,4,4
11,6,4,5
11,6,5,0
11,6,5,1
11,8,1,2
11,8,1,3
11,8,1,4
11,8,1,5
11,8,2,0
11,8,2,1
11,8,2,2
11,8,2,3
11,8,0,0
11,8,0,1
11,8,0,2
11,8,0,3
11,8,0,4
11,8,0,5
11,8,1,0
11,8,1,1
11,7,4,4
11,7,4,5
11,7,5,0
11,7,5,1
11,7,5,2
11,7,5,3
11,7,5,4
11,7,5,5
11,7,3,2
11,7,3,3
11,7,3,4
11,7,3,5
11,7,4,0
11,7,4,1
11,7,4,2
11,7,4,3
11,9,0,4
11,9,0,5
11,9,1,0
11,9,1,1
11,9,1,2
11,9,1,3
11,9,1,4
11,9,1,5
11,8,5,2
11,8,5,3
11,8,5,4
11,8,5,5
11,9,0,0
11,9,0,1
11,9,0,2
11,9,0,3
11,8,4,0
11,8,4,1
11,8,4,2
