p0,p1,p2,p3
6,7,1,0
7,4,3,6
9,2,1,1
6,2,1,6
9,2,1,0
6,15,3,6
9,9,3,6
6,4,3,6
7,15,1,0
10,4,1,0
7,4,3,1
6,15,3,1
6,15,3,0
7,4,3,0
7,15,1,1
7,4,1,6
10,7,1,6
8,4,3,6
7,15,1,6
6,4,1,6
10,2,3,6
6,9,1,0
10,4,1,1
8,2,3,6
7,9,3,0
8,9,1,6
9,15,1,6
7,4,1,0
8,4,3,0
7,4,1,1
6,7,1,1
10,4,1,6
6,7,1,6
9,2,3,0
8,4,3,1
9,15,3,1
9,2,1,6
8,2,3,1
8,2,3,0
9,2,3,1
9,15,3,0
7,9,3,6
6,4,1,0
7,15,3,1
7,15,3,0
9,7,3,6
6,2,1,0
6,4,3,1
10,2,3,1
6,15,1,1
6,15,1,0
10,7,1,1
8,15,3,1
6,2,1,1
9,4,1,1
9,9,1,0
9,9,1,1
6,4,3,0
7,2,3,1
6,4,1,1
7,2,3,0
10,4,3,6
10,2,3,0
10,7,1,0
9,9,1,6
9,4,1,6
8,15,3,0
8,15,3,6
9,15,1,1
8,2,1,6
7,2,1,0
7,2,1,1
9,15,1,0
6,15,1,6
7,2,3,6
10,4,3,0
7,2,1,6
10,4,3,1
8,2,1,1
9,7,3,0
9,7,3,1
8,2,1,0
7,15,3,6
9,4,1,0
9,2,3,6
8,15,1,1
8,15,1,0
10,15,3,0
10,15,3,1
8,7,1,1
8,7,1,0
6,9,3,6
10,7,3,6
6,7,3,0
7,9,1,6
6,7,3,1
6,9,3,1
6,9,3,0
9,4,3,6
10,15,3,6
7,9,1,0
7,9,1,1
9,9,3,0
9,9,3,1
10,15,1,6
8,4,1,0
9,7,1,0
7,7,3,6
8,9,3,6
8,4,1,1
8,15,1,6
7,7,3,1
10,9,1,0
10,9,1,1
8,7,1,6
9,4,3,0
8,7,3,0
8,7,3,1
10,2,1,6
9,7,1,1
8,4,1,6
9,4,3,1
8,7,3,6
10,9,1,6
7,7,3,0
6,7,3,6
9,15,3,6
7,7,1,6
6,2,3,1
10,9,3,0
10,9,3,1
9,7,1,6
7,7,1,1
10,2,1,1
6,9,1,6
7,7,1,0
8,9,3,1
8,9,3,0
8,9,1,0
8,9,1,1
6,2,3,0
10,2,1,0
7,9,3,1
10,9,3,6
6,9,1,1
10,7,3,0
10,15,1,1
10,15,1,0
10,7,3,1
6,2,3,6
