p0,p1,p2,p3
6,8,1,4
6,8,1,3
6,8,1,2
6,4,0,0
6,4,0,1
6,4,0,2
6,4,0,3
6,4,0,4
6,4,0,5
6,8,1,1
6,8,1,0
6,4,1,0
6,4,1,1
6,12,0,2
6,4,1,3
6,4,1,4
6,4,1,5
6,8,0,5
6,8,0,4
6,8,0,3
6,8,0,2
6,8,0,1
6,8,0,0
11,4,11,5
11,4,11,4
11,4,11,3
11,4,11,2
6,4,1,2
7,4,11,3
7,4,11,4
7,4,11,5
2,8,11,0
2,8,11,1
2,8,11,2
7,8,6,5
7,8,6,4
7,8,6,3
7,8,6,2
7,8,6,1
7,8,6,0
2,8,11,3
6,8,1,5
2,8,11,5
2,12,11,5
2,12,11,4
2,12,11,3
2,12,11,2
2,12,11,1
2,12,11,0
6,8,2,5
6,8,2,4
6,8,2,3
6,8,2,2
6,8,2,1
6,8,2,0
2,8,11,4
7,8,1,2
7,8,1,1
7,8,1,0
7,8,0,5
7,8,0,4
7,8,0,3
7,8,0,2
7,8,0,1
7,8,0,0
7,12,0,0
7,12,0,1
7,12,0,2
7,12,0,3
6,4,2,0
7,12,0,5
6,4,6,0
11,13,11,5
11,13,11,4
11,8,0,0
11,8,0,1
11,8,0,2
11,8,0,3
11,8,0,4
11,8,0,5
11,13,11,3
11,13,11,2
11,13,11,1
7,12,0,4
6,4,2,1
6,4,2,2
6,4,2,3
6,4,2,4
6,4,2,5
11,4,11,1
11,4,11,0
7,8,2,5
7,8,2,4
7,8,2,3
7,8,2,2
7,8,2,1
7,8,2,0
7,8,1,3
2,12,7,4
2,12,7,3
2,12,7,2
2,12,7,1
2,12,7,0
2,12,6,5
2,12,6,4
2,12,6,3
2,12,6,2
2,12,6,1
2,12,6,0
7,8,1,5
7,8,1,4
2,12,7,5
11,5,2,2
11,5,2,1
11,5,2,0
2,13,0,5
2,13,0,4
2,13,0,3
2,13,0,2
2,13,0,1
2,13,0,0
2,8,6,0
2,8,6,1
2,8,6,2
2,8,6,3
7,4,11,2
2,8,6,5
7,4,7,0
7,4,7,1
7,4,7,2
11,5,1,5
11,5,1,4
11,5,1,3
11,5,1,2
11,5,1,1
