p0,p1,p2,p3
17,8,0,5
18,9,0,2
18,9,0,3
18,9,0,4
18,9,0,5
11,8,0,0
11,8,0,1
11,8,0,2
13,13,0,1
11,8,0,4
11,8,0,5
18,5,0,5
18,13,0,5
18,13,0,4
18,13,0,3
18,13,0,2
18,13,0,1
18,13,0,0
11,8,0,3
11,4,0,0
17,4,0,5
17,4,0,4
17,4,0,3
17,4,0,2
17,4,0,1
17,4,0,0
18,9,0,0
17,13,0,5
17,8,0,4
17,13,0,3
17,13,0,2
17,13,0,1
17,13,0,0
18,9,0,1
17,8,0,0
17,8,0,1
17,8,0,2
17,8,0,3
17,13,0,4
11,3,0,2
11,3,0,1
11,3,0,0
12,8,0,1
12,8,0,2
12,8,0,3
12,8,0,4
12,8,0,5
18,5,0,4
13,13,0,4
13,13,0,3
13,13,0,2
17,12,0,5
17,12,0,4
17,12,0,3
17,12,0,2
17,12,0,1
17,12,0,0
13,13,0,5
18,5,0,3
18,5,0,2
18,5,0,1
18,5,0,0
12,3,0,5
12,3,0,4
12,3,0,3
12,3,0,2
12,3,0,1
11,3,0,3
13,5,0,5
13,5,0,4
13,5,0,3
13,5,0,2
13,5,0,1
13,5,0,0
12,8,0,0
11,3,0,5
11,3,0,4
12,3,0,0
11,12,0,3
12,9,0,0
11,12,0,2
11,12,0,1
11,12,0,0
13,9,0,0
13,9,0,1
13,9,0,2
11,4,0,1
13,9,0,4
12,5,0,5
12,5,0,4
12,5,0,3
12,5,0,2
12,5,0,1
12,5,0,0
13,9,0,5
17,5,0,5
13,9,0,3
12,13,0,0
12,13,0,1
12,13,0,2
12,13,0,3
12,13,0,4
12,13,0,5
13,8,0,5
13,8,0,4
13,8,0,3
11,13,0,5
13,8,0,1
13,8,0,0
11,12,0,5
11,12,0,4
11,13,0,0
11,13,0,1
11,13,0,2
11,13,0,3
11,13,0,4
13,8,0,2
18,8,0,4
18,8,0,5
12,4,0,5
12,4,0,4
12,4,0,3
12,4,0,2
12,4,0,1
12,4,0,0
17,5,0,4
13,10,0,1
13,10,0,2
13,10,0,3
13,10,0,4
13,10,0,5
11,4,0,5
11,4,0,4
11,4,0,3
11,4,0,2
13,10,0,0
17,5,0,3
17,5,0,2
17,5,0,1
17,5,0,0
12,12,0,5
12,12,0,4
12,12,0,3
12,12,0,2
12,12,0,1
18,8,0,3
11,5,0,5
11,5,0,4
11,5,0,3
11,5,0,2
11,5,0,1
11,5,0,0
18,8,0,0
18,8,0,1
18,8,0,2
12,12,0,0
11,9,0,0
17,3,0,1
17,3,0,2
17,3,0,3
17,3,0,4
17,3,0,5
13,12,0,0
13,12,0,1
18,12,0,0
18,12,0,1
18,12,0,2
18,12,0,3
13,12,0,2
18,12,0,4
18,10,0,1
13,12,0,3
13,12,0,4
13,3,0,0
13,3,0,1
13,3,0,2
13,3,0,3
13,3,0,4
13,3,0,5
13,12,0,5
18,3,0,5
18,10,0,5
18,10,0,4
18,10,0,3
18,10,0,2
18,12,0,5
11,10,0,0
11,10,0,1
11,10,0,2
17,10,0,0
11,10,0,3
11,10,0,4
11,10,0,5
17,10,0,1
17,10,0,2
17,10,0,3
17,10,0,4
17,10,0,5
18,4,0,5
18,4,0,4
11,9,0,1
17,3,0,0
18,4,0,2
18,4,0,1
18,4,0,0
11,9,0,5
11,9,0,4
11,9,0,3
11,9,0,2
13,4,0,0
13,4,0,1
13,4,0,2
13,4,0,3
13,4,0,4
13,4,0,5
18,4,0,3
18,10,0,0
18,3,0,3
18,3,0,2
18,3,0,1
12,10,0,0
12,10,0,1
12,10,0,2
12,10,0,3
12,10,0,4
12,10,0,5
12,9,0,1
18,3,0,0
12,9,0,5
12,9,0,4
12,9,0,3
18,3,0,4
13,13,0,0
17,9,0,5
17,9,0,4
17,9,0,3
17,9,0,2
17,9,0,1
17,9,0,0
12,9,0,2
