p0,p1,p2,p3
11,13,1,9
11,13,1,10
11,13,2,0
11,13,2,1
11,13,2,2
11,13,2,3
11,13,2,4
11,13,2,5
11,13,2,6
11,13,2,7
11,13,2,8
18,9,11,4
17,10,11,1
17,10,11,2
17,10,11,3
17,10,11,4
17,10,11,5
17,10,11,6
17,10,11,7
17,10,11,8
17,10,11,9
17,10,11,10
11,13,2,9
17,10,11,0
17,10,7,10
18,10,11,8
18,10,11,9
18,10,11,10
11,13,0,0
11,13,0,1
11,13,0,2
11,13,0,3
11,13,0,4
11,13,0,5
11,13,0,6
11,13,1,8
11,13,0,8
11,13,0,9
11,13,0,10
11,13,1,0
11,13,1,1
11,13,1,2
11,13,1,3
11,13,1,4
11,13,1,5
11,13,1,6
11,13,1,7
11,13,0,7
11,13,11,3
11,13,11,4
11,13,11,5
11,13,11,6
11,13,11,7
11,13,11,8
11,13,11,9
11,13,11,10
11,5,11,10
11,5,11,9
11,5,11,8
11,13,2,10
11,5,11,6
11,5,11,5
11,5,11,4
11,5,11,3
11,5,11,2
11,5,11,1
11,5,11,0
18,12,0,0
18,12,0,1
18,12,0,2
18,12,0,3
11,5,11,7
11,13,6,0
11,13,6,1
11,13,6,2
11,13,6,3
11,13,6,4
11,13,6,5
11,13,6,6
11,13,6,7
11,13,6,8
11,13,6,9
11,13,6,10
11,13,11,2
11,13,7,1
11,13,7,2
11,13,7,3
11,13,7,4
11,13,7,5
11,13,7,6
11,13,7,7
11,13,7,8
11,13,7,9
11,13,7,10
11,13,11,0
11,13,11,1
11,13,7,0
17,10,0,10
18,10,7,1
18,10,7,2
18,10,7,3
18,10,7,4
18,10,7,5
18,10,7,6
17,10,1,0
17,10,1,1
17,10,1,2
17,10,1,3
17,10,7,9
17,10,1,5
17,10,1,6
17,10,1,7
17,10,1,8
17,10,1,9
17,10,1,10
18,10,7,7
18,10,7,8
18,10,7,9
18,10,7,10
17,10,2,0
17,10,1,4
12,8,1,4
12,8,1,3
12,8,1,2
12,8,1,1
12,8,1,0
17,10,0,2
17,10,0,3
17,10,0,4
17,10,0,5
17,10,0,6
17,10,0,7
17,10,0,9
12,8,0,9
12,8,0,8
12,8,0,7
12,8,0,6
12,8,0,5
12,8,0,4
12,8,0,3
12,8,0,2
12,8,0,1
12,8,0,0
17,10,0,8
12,8,0,10
17,10,6,3
17,10,6,4
17,10,6,5
17,10,6,6
17,10,6,7
17,10,6,8
17,10,6,9
17,10,6,10
18,10,11,2
18,10,11,3
18,10,11,4
17,10,2,1
18,10,11,6
18,10,11,7
17,10,7,0
17,10,7,1
17,10,7,2
17,10,7,3
17,10,7,4
17,10,7,5
17,10,7,6
17,10,7,7
17,10,7,8
18,10,11,5
17,10,2,2
17,10,2,3
17,10,2,4
17,10,2,5
17,10,2,6
17,10,2,7
17,10,2,8
17,10,2,9
17,10,2,10
18,3,0,10
18,3,0,9
17,10,6,2
18,3,0,7
18,3,0,6
18,3,0,5
18,3,0,4
18,3,0,3
18,3,0,2
18,3,0,1
18,3,0,0
18,10,11,0
18,10,11,1
17,10,6,0
17,10,6,1
18,3,0,8
11,5,6,4
11,5,6,3
11,5,6,2
11,5,6,1
11,5,6,0
18,12,6,0
18,12,6,1
18,12,6,2
18,12,6,3
18,12,6,4
18,12,6,5
18,12,0,4
18,12,6,7
18,12,6,8
18,12,6,9
18,12,6,10
17,12,6,0
17,12,6,1
17,12,6,2
17,12,6,3
13,8,6,0
13,8,6,1
13,8,6,2
18,12,6,6
13,8,2,8
13,8,2,9
13,8,2,10
11,5,7,3
11,5,7,2
11,5,7,1
11,5,7,0
11,5,6,10
11,5,6,9
12,5,11,10
12,5,11,9
11,5,6,5
12,5,11,7
12,5,11,6
12,5,11,5
12,5,11,4
12,5,11,3
12,5,11,2
12,5,11,1
12,5,11,0
11,5,6,8
11,5,6,7
11,5,6,6
12,5,11,8
12,5,6,10
12,5,6,9
12,5,6,8
12,5,6,7
12,5,6,6
12,5,6,5
12,5,6,4
12,5,6,3
12,5,6,2
12,5,6,1
12,5,6,0
13,8,6,3
13,8,7,2
13,8,7,3
13,8,7,4
13,8,7,5
13,8,7,6
13,8,7,7
13,8,7,8
13,8,7,9
13,8,7,10
17,12,6,10
18,12,7,0
13,8,7,1
13,8,6,4
13,8,6,5
13,8,6,6
13,8,6,7
13,8,6,8
13,8,6,9
13,8,6,10
17,12,6,4
12,5,7,10
12,5,7,9
12,5,7,8
13,8,7,0
12,5,7,6
12,5,7,5
12,5,7,4
12,5,7,3
12,5,7,2
12,5,7,1
12,5,7,0
17,12,6,5
17,12,6,6
17,12,6,7
17,12,6,8
17,12,6,9
12,5,7,7
18,12,2,8
18,12,2,9
18,12,2,10
17,12,0,0
17,12,0,1
17,12,0,2
