p0,p1,p2,p3
11,5,0,0
11,15,11,0
18,7,11,0
12,4,11,0
13,5,2,0
18,9,2,0
18,2,2,0
11,2,7,0
18,5,1,0
13,7,2,0
12,10,7,0
13,9,1,0
18,15,2,0
13,15,11,0
12,7,7,0
11,10,11,0
13,10,6,0
13,5,7,0
17,4,0,0
13,16,0,0
18,15,7,0
17,15,1,0
13,7,1,0
13,16,11,0
18,5,2,0
18,15,6,0
12,16,6,0
18,2,1,0
13,5,6,0
18,9,1,0
12,10,11,0
17,16,7,0
12,7,6,0
17,15,0,0
13,10,2,0
11,10,7,0
13,10,11,0
12,10,2,0
12,2,11,0
11,2,11,0
13,4,11,0
18,2,7,0
13,5,1,0
11,5,2,0
12,5,0,0
18,9,11,0
13,15,6,0
17,9,0,0
12,10,1,0
18,4,11,0
13,4,7,0
13,9,0,0
12,16,2,0
18,9,6,0
11,5,1,0
13,10,7,0
17,16,11,0
18,15,1,0
12,10,6,0
17,5,0,0
12,16,1,0
18,2,6,0
18,5,0,0
12,7,11,0
18,9,7,0
13,15,7,0
11,15,7,0
18,15,0,0
18,7,7,0
13,5,0,0
13,9,6,0
11,4,2,0
13,16,7,0
11,7,1,0
17,16,2,0
17,7,6,0
12,7,0,0
18,16,11,0
17,15,11,0
13,9,11,0
18,16,1,0
12,4,6,0
12,16,11,0
18,5,7,0
11,4,1,0
11,16,6,0
11,7,6,0
11,16,1,0
17,16,1,0
18,16,6,0
18,5,11,0
12,4,2,0
11,7,2,0
11,4,6,0
13,9,7,0
12,4,1,0
17,7,2,0
17,16,0,0
13,16,6,0
17,4,7,0
11,4,7,0
11,16,2,0
18,16,2,0
17,4,6,0
17,7,1,0
13,16,1,0
17,4,1,0
17,4,11,0
12,16,7,0
13,5,11,0
17,16,6,0
18,15,11,0
12,4,7,0
12,4,0,0
12,7,2,0
11,16,11,0
17,15,2,0
13,10,1,0
18,2,0,0
13,9,2,0
11,7,0,0
18,9,0,0
11,7,11,0
13,16,2,0
18,16,7,0
17,7,7,0
17,7,0,0
17,4,2,0
17,15,7,0
11,16,0,0
18,16,0,0
18,5,6,0
11,7,7,0
11,4,11,0
12,7,1,0
11,16,7,0
17,15,6,0
13,10,0,0
17,7,11,0
13,7,0,0
11,4,0,0
11,15,2,0
17,10,0,0
13,4,0,0
11,10,1,0
11,5,7,0
12,2,1,0
18,10,2,0
11,9,0,0
12,5,2,0
13,2,1,0
18,7,2,0
18,4,6,0
18,10,11,0
11,2,1,0
12,9,11,0
12,9,2,0
12,15,1,0
17,9,6,0
13,4,1,0
12,5,6,0
17,5,2,0
12,15,11,0
13,15,1,0
13,2,11,0
13,2,0,0
12,2,2,0
17,5,11,0
11,5,11,0
12,9,6,0
18,7,1,0
17,2,7,0
11,10,0,0
13,2,6,0
18,4,2,0
18,10,7,0
17,9,11,0
11,9,2,0
17,2,0,0
18,10,6,0
12,15,7,0
17,9,7,0
13,2,7,0
12,15,0,0
12,2,0,0
12,9,7,0
17,10,11,0
11,15,1,0
17,2,11,0
17,5,6,0
13,2,2,0
13,15,0,0
18,4,1,0
11,2,0,0
12,15,6,0
11,9,1,0
12,5,1,0
13,15,2,0
18,10,0,0
12,2,6,0
17,2,6,0
12,9,1,0
11,2,6,0
17,10,6,0
11,15,0,0
13,4,6,0
11,15,6,0
18,7,6,0
11,5,6,0
17,9,1,0
12,15,2,0
13,7,7,0
17,10,2,0
18,2,11,0
17,5,1,0
11,9,7,0
17,5,7,0
17,2,2,0
12,16,0,0
11,10,6,0
13,7,6,0
12,2,7,0
12,9,0,0
18,7,0,0
12,10,0,0
17,2,1,0
13,4,2,0
11,10,2,0
17,10,1,0
11,2,2,0
18,4,7,0
11,9,11,0
11,9,6,0
12,5,11,0
17,9,2,0
17,10,7,0
18,4,0,0
18,10,1,0
12,5,7,0
13,7,11,0
