p0,p1,p2,p3
19,0,0,0
19,0,0,1
19,0,0,2
19,0,0,6
19,0,0,7
19,0,0,11
19,0,1,0
19,0,1,1
19,0,1,2
19,0,1,6
19,0,1,7
19,0,1,11
19,0,3,0
19,0,3,1
19,0,3,2
19,0,3,6
19,0,3,7
19,0,3,11
19,0,6,0
19,0,6,1
19,0,6,2
19,0,6,6
19,0,6,7
19,0,6,11
19,0,8,0
19,0,8,1
19,0,8,2
19,0,8,6
19,0,8,7
19,0,8,11
19,0,14,0
19,0,14,1
19,0,14,2
19,0,14,6
19,0,14,7
19,0,14,11
19,1,0,0
19,1,0,1
19,1,0,2
19,1,0,6
19,1,0,7
19,1,0,11
19,1,1,0
19,1,1,1
19,1,1,2
19,1,1,6
19,1,1,7
19,1,1,11
19,1,3,0
19,1,3,1
19,1,3,2
19,1,3,6
19,1,3,7
19,1,3,11
19,1,6,0
19,1,6,1
19,1,6,2
19,1,6,6
19,1,6,7
19,1,6,11
19,1,8,0
19,1,8,1
19,1,8,2
19,1,8,6
19,1,8,7
19,1,8,11
19,1,14,0
19,1,14,1
19,1,14,2
19,1,14,6
19,1,14,7
19,1,14,11
19,2,0,0
19,2,0,1
19,2,0,2
19,2,0,6
19,2,0,7
19,2,0,11
19,2,1,0
19,2,1,1
19,2,1,2
19,2,1,6
19,2,1,7
19,2,1,11
19,2,3,0
19,2,3,1
19,2,3,2
19,2,3,6
19,2,3,7
19,2,3,11
19,2,6,0
19,2,6,1
19,2,6,2
19,2,6,6
19,2,6,7
19,2,6,11
19,2,8,0
19,2,8,1
19,2,8,2
19,2,8,6
19,2,8,7
19,2,8,11
19,2,14,0
19,2,14,1
19,2,14,2
19,2,14,6
19,2,14,7
19,2,14,11
19,6,0,0
19,6,0,1
19,6,0,2
19,6,0,6
19,6,0,7
19,6,0,11
19,6,1,0
19,6,1,1
19,6,1,2
19,6,1,6
19,6,1,7
19,6,1,11
19,6,3,0
19,6,3,1
19,6,3,2
19,6,3,6
19,6,3,7
19,6,3,11
19,6,6,0
19,6,6,1
19,6,6,2
19,6,6,6
19,6,6,7
19,6,6,11
19,6,8,0
19,6,8,1
19,6,8,2
19,6,8,6
19,6,8,7
19,6,8,11
19,6,14,0
19,6,14,1
19,6,14,2
19,6,14,6
19,6,14,7
19,6,14,11
19,7,0,0
19,7,0,1
19,7,0,2
19,7,0,6
19,7,0,7
19,7,0,11
19,7,1,0
19,7,1,1
19,7,1,2
19,7,1,6
19,7,1,7
19,7,1,11
19,7,3,0
19,7,3,1
19,7,3,2
19,7,3,6
19,7,3,7
19,7,3,11
19,7,6,0
19,7,6,1
19,7,6,2
19,7,6,6
19,7,6,7
19,7,6,11
19,7,8,0
19,7,8,1
19,7,8,2
19,7,8,6
19,7,8,7
19,7,8,11
19,7,14,0
19,7,14,1
19,7,14,2
19,7,14,6
19,7,14,7
19,7,14,11
19,11,0,0
19,11,0,1
19,11,0,2
19,11,0,6
19,11,0,7
19,11,0,11
19,11,1,0
19,11,1,1
19,11,1,2
19,11,1,6
19,11,1,7
19,11,1,11
19,11,3,0
19,11,3,1
19,11,3,2
19,11,3,6
19,11,3,7
19,11,3,11
19,11,6,0
19,11,6,1
19,11,6,2
19,11,6,6
19,11,6,7
19,11,6,11
19,11,8,0
19,11,8,1
19,11,8,2
19,11,8,6
19,11,8,7
19,11,8,11
19,11,14,0
19,11,14,1
19,11,14,2
19,11,14,6
19,11,14,7
19,11,14,11
