p0,p1,p2,p3
18,3,3,0
17,5,3,0
12,5,8,0
11,13,3,0
18,8,12,0
11,8,7,0
11,3,6,0
18,3,4,0
11,9,3,0
12,12,4,0
17,12,0,0
12,5,9,0
17,5,2,0
11,13,4,0
13,8,11,0
11,3,7,0
18,8,11,0
12,12,3,0
13,13,2,0
18,3,0,0
18,13,12,0
11,3,3,0
13,8,7,0
18,9,0,0
11,13,1,0
18,3,1,0
13,13,4,0
13,13,3,0
12,5,6,0
13,8,8,0
11,3,4,0
18,3,2,0
17,5,4,0
11,13,2,0
11,8,8,0
12,5,7,0
13,8,9,0
12,12,6,0
17,12,3,0
11,8,4,0
18,3,9,0
18,8,8,0
13,9,1,0
12,12,0,0
11,3,11,0
17,4,12,0
11,8,6,0
13,9,2,0
13,12,12,0
17,12,4,0
11,3,12,0
17,4,11,0
18,8,7,0
11,8,3,0
11,13,9,0
18,3,11,0
11,13,8,0
17,5,1,0
13,13,1,0
13,8,12,0
17,12,1,0
18,3,6,0
11,3,8,0
12,5,11,0
12,12,2,0
17,5,0,0
11,13,7,0
13,13,0,0
12,5,12,0
11,3,9,0
11,13,6,0
17,12,2,0
18,8,9,0
18,3,8,0
12,12,1,0
13,9,0,0
18,3,7,0
11,12,7,0
18,9,7,0
13,13,11,0
17,10,7,0
18,13,4,0
11,12,8,0
11,9,0,0
18,9,6,0
12,12,7,0
17,10,8,0
12,4,11,0
11,12,9,0
13,8,0,0
12,12,12,0
13,13,9,0
18,13,6,0
12,4,12,0
17,5,11,0
17,5,12,0
17,8,0,0
12,4,6,0
13,5,11,0
18,9,9,0
12,13,2,0
18,13,1,0
12,4,7,0
11,9,2,0
13,5,12,0
12,4,9,0
18,13,2,0
12,13,1,0
18,9,8,0
11,12,6,0
12,4,8,0
17,10,6,0
11,9,1,0
18,13,3,0
12,13,0,0
13,13,12,0
17,10,11,0
13,8,4,0
12,12,9,0
18,9,2,0
12,5,2,0
13,13,6,0
11,3,1,0
17,5,7,0
17,10,9,0
12,5,3,0
18,9,1,0
17,10,12,0
18,13,11,0
11,3,2,0
13,8,6,0
11,13,0,0
12,5,4,0
17,5,6,0
12,12,8,0
13,8,1,0
12,12,11,0
18,13,7,0
18,9,4,0
13,13,8,0
13,8,2,0
11,12,11,0
11,8,12,0
18,13,8,0
17,5,8,0
17,5,9,0
18,9,3,0
13,8,3,0
13,13,7,0
11,12,12,0
12,5,1,0
18,13,9,0
11,8,11,0
11,3,0,0
12,5,0,0
17,13,12,0
18,5,11,0
17,13,1,0
13,10,4,0
13,12,0,0
12,9,3,0
17,3,11,0
12,10,1,0
12,8,0,0
11,5,8,0
12,9,4,0
18,5,0,0
17,9,4,0
17,13,2,0
12,10,0,0
11,5,0,0
17,3,0,0
18,5,1,0
17,13,11,0
17,4,0,0
12,10,4,0
13,10,1,0
13,12,2,0
12,9,0,0
12,10,3,0
18,4,11,0
13,10,2,0
11,4,11,0
11,5,9,0
17,13,0,0
18,5,12,0
13,12,1,0
18,4,12,0
17,3,12,0
13,10,3,0
12,10,2,0
11,4,12,0
12,9,2,0
12,9,1,0
17,3,3,0
12,9,12,0
12,9,8,0
13,10,12,0
18,5,4,0
11,5,3,0
13,10,9,0
17,13,7,0
13,10,6,0
17,3,7,0
18,5,7,0
12,9,9,0
12,9,11,0
13,10,11,0
17,13,6,0
11,5,4,0
17,3,6,0
18,5,6,0
17,3,4,0
18,5,9,0
11,5,7,0
17,3,9,0
11,5,1,0
17,3,1,0
17,13,3,0
12,9,6,0
17,13,9,0
18,5,2,0
17,13,4,0
17,3,2,0
18,5,8,0
12,9,7,0
17,3,8,0
11,5,2,0
18,5,3,0
17,13,8,0
13,10,8,0
11,5,6,0
13,10,7,0
11,13,12,0
18,8,4,0
12,10,11,0
12,8,4,0
17,12,7,0
11,4,2,0
18,4,1,0
17,4,7,0
11,5,11,0
11,8,0,0
18,8,3,0
13,12,8,0
18,4,2,0
11,4,3,0
13,9,8,0
17,4,6,0
17,12,8,0
12,8,6,0
13,9,7,0
13,9,3,0
13,12,11,0
18,8,6,0
18,3,12,0
12,8,1,0
11,8,2,0
13,9,4,0
17,4,9,0
11,4,0,0
13,12,9,0
17,12,6,0
11,13,11,0
12,10,12,0
11,8,1,0
11,4,1,0
12,8,3,0
17,4,8,0
18,4,0,0
13,9,6,0
12,8,2,0
13,9,12,0
11,4,7,0
17,12,11,0
18,4,7,0
17,4,2,0
12,10,6,0
12,8,11,0
13,12,4,0
18,4,3,0
11,5,12,0
18,4,8,0
17,4,1,0
12,8,12,0
17,12,12,0
11,4,9,0
13,10,0,0
18,4,9,0
13,12,3,0
11,4,8,0
18,8,2,0
11,4,4,0
13,9,9,0
12,10,9,0
13,12,7,0
12,8,7,0
17,12,9,0
18,4,4,0
18,8,1,0
18,4,6,0
12,10,8,0
17,4,4,0
13,12,6,0
11,4,6,0
12,8,9,0
13,9,11,0
12,10,7,0
17,4,3,0
18,8,0,0
12,8,8,0
17,9,1,0
13,5,7,0
17,10,2,0
18,10,8,0
11,10,0,0
13,4,0,0
18,12,11,0
13,4,11,0
17,8,12,0
12,3,6,0
11,12,1,0
18,12,2,0
13,3,6,0
13,5,2,0
13,3,2,0
12,4,1,0
17,9,7,0
12,3,2,0
17,8,4,0
13,3,11,0
17,9,12,0
12,4,3,0
13,5,8,0
13,4,1,0
11,10,9,0
17,9,6,0
13,3,7,0
18,12,12,0
11,9,9,0
18,9,12,0
13,5,1,0
18,10,2,0
18,12,6,0
11,10,12,0
12,3,1,0
17,8,3,0
13,3,1,0
13,4,7,0
17,8,8,0
12,4,2,0
11,12,2,0
13,5,3,0
12,13,7,0
12,3,12,0
18,12,9,0
13,4,9,0
18,10,6,0
13,3,12,0
11,10,7,0
18,12,8,0
11,10,6,0
17,10,0,0
13,3,4,0
12,13,8,0
17,9,8,0
12,3,4,0
13,5,4,0
18,10,0,0
18,12,1,0
17,8,6,0
11,9,7,0
13,4,8,0
12,13,9,0
13,5,6,0
12,13,6,0
17,9,0,0
11,9,12,0
12,3,11,0
17,9,9,0
11,9,6,0
12,3,3,0
17,10,1,0
18,10,7,0
11,12,0,0
11,10,8,0
18,10,1,0
17,8,7,0
12,4,0,0
18,12,0,0
11,9,8,0
13,3,3,0
18,12,7,0
11,12,4,0
18,12,4,0
12,3,8,0
12,4,4,0
17,8,2,0
12,13,11,0
12,3,9,0
13,3,9,0
11,8,9,0
17,8,9,0
11,10,11,0
12,13,12,0
17,9,3,0
17,8,11,0
18,10,12,0
12,13,4,0
12,13,3,0
11,10,4,0
17,10,4,0
11,12,3,0
11,9,4,0
13,4,2,0
13,5,9,0
13,5,0,0
11,9,11,0
11,10,3,0
18,10,4,0
18,10,3,0
12,3,7,0
18,10,9,0
11,10,2,0
12,3,0,0
17,8,1,0
13,4,6,0
17,9,2,0
13,3,0,0
17,9,11,0
11,10,1,0
13,3,8,0
18,9,11,0
13,4,3,0
18,10,11,0
18,13,0,0
17,10,3,0
13,4,12,0
13,4,4,0
18,12,3,0
