p0,p1,p2,p3
19,14,16,5
11,0,0,0
11,0,0,1
11,0,0,2
11,0,0,3
11,0,0,4
11,0,0,5
11,0,1,0
11,0,1,1
11,0,1,2
11,0,1,3
11,0,1,4
11,0,1,5
11,0,2,0
11,0,2,1
11,0,2,2
19,14,7,2
19,14,7,3
19,14,7,4
19,14,7,5
19,14,8,0
19,14,8,1
19,14,8,2
19,14,8,3
19,14,6,0
19,14,6,1
19,14,6,2
19,14,6,3
19,14,6,4
19,14,6,5
19,14,7,0
19,14,7,1
19,14,4,4
19,14,4,5
19,14,5,0
19,14,5,1
19,14,5,2
19,14,5,3
19,14,5,4
19,14,5,5
19,14,3,2
19,14,3,3
19,14,3,4
19,14,3,5
19,14,4,0
19,14,4,1
19,14,4,2
19,14,4,3
11,0,15,0
11,0,15,1
11,0,15,2
11,0,15,3
11,0,15,4
11,0,15,5
11,0,16,0
11,0,16,1
11,0,10,4
11,0,10,5
11,0,14,0
11,0,14,1
11,0,14,2
11,0,14,3
11,0,14,4
11,0,14,5
11,0,9,2
11,0,9,3
11,0,9,4
11,0,9,5
11,0,10,0
11,0,10,1
11,0,10,2
11,0,10,3
11,0,8,0
11,0,8,1
11,0,8,2
11,0,8,3
11,0,8,4
11,0,8,5
11,0,9,0
11,0,9,1
11,1,3,2
11,1,3,3
11,1,3,4
11,1,3,5
11,1,4,0
11,1,4,1
11,1,4,2
11,1,4,3
11,1,2,0
11,1,2,1
11,1,2,2
11,1,2,3
11,1,2,4
11,1,2,5
11,1,3,0
11,1,3,1
11,1,0,4
11,1,0,5
11,1,1,0
11,1,1,1
11,1,1,2
11,1,1,3
11,1,1,4
11,1,1,5
11,0,16,2
11,0,16,3
11,0,16,4
11,0,16,5
11,1,0,0
11,1,0,1
11,1,0,2
11,1,0,3
11,1,8,4
11,1,8,5
11,1,9,0
11,1,9,1
11,1,9,2
11,1,9,3
11,1,9,4
11,1,9,5
11,1,7,2
11,1,7,3
11,1,7,4
11,1,7,5
11,1,8,0
11,1,8,1
11,1,8,2
11,1,8,3
11,1,6,0
11,1,6,1
11,1,6,2
11,1,6,3
11,1,6,4
11,1,6,5
11,1,7,0
11,1,7,1
11,1,4,4
11,1,4,5
11,1,5,0
11,1,5,1
11,1,5,2
11,1,5,3
11,1,5,4
11,1,5,5
11,3,0,0
11,3,0,1
11,3,0,2
11,3,0,3
11,3,0,4
11,3,0,5
11,3,1,0
11,3,1,1
11,1,15,4
11,1,15,5
11,1,16,0
11,1,16,1
11,1,16,2
11,1,16,3
11,1,16,4
11,1,16,5
11,1,14,2
11,1,14,3
11,1,14,4
11,1,14,5
11,1,15,0
11,1,15,1
11,1,15,2
11,1,15,3
11,1,10,0
11,1,10,1
11,1,10,2
11,1,10,3
11,1,10,4
11,1,10,5
11,1,14,0
11,1,14,1
11,3,5,2
11,3,5,3
11,3,5,4
11,3,5,5
11,3,6,0
11,3,6,1
11,3,6,2
11,3,6,3
11,3,4,0
11,3,4,1
11,3,4,2
11,3,4,3
11,3,4,4
11,3,4,5
11,3,5,0
11,3,5,1
11,3,2,4
11,3,2,5
11,3,3,0
11,3,3,1
11,3,3,2
11,3,3,3
11,3,3,4
11,3,3,5
11,3,1,2
11,3,1,3
11,3,1,4
11,3,1,5
11,3,2,0
11,3,2,1
11,3,2,2
11,3,2,3
11,3,10,4
11,3,10,5
11,3,14,0
11,3,14,1
11,3,14,2
11,3,14,3
11,3,14,4
11,3,14,5
11,3,9,2
11,3,9,3
11,3,9,4
11,3,9,5
11,3,10,0
11,3,10,1
11,3,10,2
11,3,10,3
11,3,8,0
11,3,8,1
11,3,8,2
11,3,8,3
11,3,8,4
11,3,8,5
11,3,9,0
11,3,9,1
11,3,6,4
11,3,6,5
11,3,7,0
11,3,7,1
11,3,7,2
11,3,7,3
11,3,7,4
11,3,7,5
11,6,2,0
11,6,2,1
11,6,2,2
11,6,2,3
11,6,2,4
11,6,2,5
11,6,3,0
11,6,3,1
11,6,0,4
11,6,0,5
11,6,1,0
11,6,1,1
11,6,1,2
11,6,1,3
11,6,1,4
11,6,1,5
11,3,16,2
11,3,16,3
11,3,16,4
11,3,16,5
11,6,0,0
11,6,0,1
11,6,0,2
11,6,0,3
11,3,15,0
11,3,15,1
11,3,15,2
11,3,15,3
11,3,15,4
11,3,15,5
11,3,16,0
11,3,16,1
11,6,7,2
11,6,7,3
11,6,7,4
11,6,7,5
11,6,8,0
11,6,8,1
11,6,8,2
11,6,8,3
11,6,6,0
11,6,6,1
11,6,6,2
11,6,6,3
11,6,6,4
11,6,6,5
11,6,7,0
11,6,7,1
11,6,4,4
11,6,4,5
11,6,5,0
11,6,5,1
11,6,5,2
11,6,5,3
11,6,5,4
11,6,5,5
11,6,3,2
11,6,3,3
11,6,3,4
11,6,3,5
11,6,4,0
11,6,4,1
11,6,4,2
11,6,4,3
11,6,15,4
11,6,15,5
11,6,16,0
11,6,16,1
11,6,16,2
11,6,16,3
11,6,16,4
11,6,16,5
11,6,14,2
11,6,14,3
11,6,14,4
11,6,14,5
11,6,15,0
11,6,15,1
11,6,15,2
11,6,15,3
11,6,10,0
11,6,10,1
11,6,10,2
11,6,10,3
11,6,10,4
11,6,10,5
11,6,14,0
11,6,14,1
11,6,8,4
11,6,8,5
11,6,9,0
11,6,9,1
11,6,9,2
11,6,9,3
11,6,9,4
11,6,9,5
11,8,4,0
11,8,4,1
11,8,4,2
11,8,4,3
11,8,4,4
11,8,4,5
11,8,5,0
11,8,5,1
11,8,2,4
11,8,2,5
11,8,3,0
11,8,3,1
11,8,3,2
11,8,3,3
11,8,3,4
11,8,3,5
11,8,1,2
11,8,1,3
11,8,1,4
11,8,1,5
11,8,2,0
11,8,2,1
11,8,2,2
11,8,2,3
11,8,0,0
11,8,0,1
11,8,0,2
11,8,0,3
11,8,0,4
11,8,0,5
11,8,1,0
11,8,1,1
11,8,9,2
11,8,9,3
11,8,9,4
11,8,9,5
11,8,10,0
11,8,10,1
11,8,10,2
11,8,10,3
11,8,8,0
11,8,8,1
11,8,8,2
11,8,8,3
11,8,8,4
11,8,8,5
11,8,9,0
11,8,9,1
11,8,6,4
11,8,6,5
11,8,7,0
11,8,7,1
11,8,7,2
11,8,7,3
11,8,7,4
11,8,7,5
11,8,5,2
11,8,5,3
11,8,5,4
11,8,5,5
11,8,6,0
11,8,6,1
11,8,6,2
11,8,6,3
11,14,0,4
11,14,0,5
11,14,1,0
11,14,1,1
11,14,1,2
11,14,1,3
11,14,1,4
11,14,1,5
11,8,16,2
11,8,16,3
11,8,16,4
