p0,p1,p2,p3
19,0,11,13
14,0,0,0
14,0,0,1
14,0,0,2
14,0,0,3
14,0,0,4
14,0,0,5
14,0,0,6
14,0,0,7
14,0,0,8
14,0,0,9
14,0,0,10
14,0,0,11
14,0,0,12
14,0,0,13
14,0,1,0
14,0,1,1
14,0,1,2
14,0,1,3
14,0,1,4
14,0,1,5
14,0,1,6
14,0,1,7
14,0,1,8
19,0,6,2
19,0,6,3
19,0,6,4
19,0,6,5
19,0,6,6
19,0,6,7
19,0,6,8
19,0,6,9
19,0,2,8
19,0,2,9
19,0,2,10
19,0,2,11
19,0,2,12
19,0,2,13
19,0,6,0
19,0,6,1
19,0,2,0
19,0,2,1
19,0,2,2
19,0,2,3
19,0,2,4
19,0,2,5
19,0,2,6
19,0,2,7
19,0,1,6
19,0,1,7
19,0,1,8
19,0,1,9
19,0,1,10
19,0,1,11
19,0,1,12
19,0,1,13
14,0,11,10
14,0,11,11
14,0,11,12
14,0,11,13
15,0,0,0
15,0,0,1
15,0,0,2
15,0,0,3
14,0,11,2
14,0,11,3
14,0,11,4
14,0,11,5
14,0,11,6
14,0,11,7
14,0,11,8
14,0,11,9
14,0,7,8
14,0,7,9
14,0,7,10
14,0,7,11
14,0,7,12
14,0,7,13
14,0,11,0
14,0,11,1
14,0,7,0
14,0,7,1
14,0,7,2
14,0,7,3
14,0,7,4
14,0,7,5
14,0,7,6
14,0,7,7
15,0,2,0
15,0,2,1
15,0,2,2
15,0,2,3
15,0,2,4
15,0,2,5
15,0,2,6
15,0,2,7
15,0,1,6
15,0,1,7
15,0,1,8
15,0,1,9
15,0,1,10
15,0,1,11
15,0,1,12
15,0,1,13
15,0,0,12
15,0,0,13
15,0,1,0
15,0,1,1
15,0,1,2
15,0,1,3
15,0,1,4
15,0,1,5
15,0,0,4
15,0,0,5
15,0,0,6
15,0,0,7
15,0,0,8
15,0,0,9
15,0,0,10
15,0,0,11
15,0,7,4
15,0,7,5
15,0,7,6
15,0,7,7
15,0,7,8
15,0,7,9
15,0,7,10
15,0,7,11
15,0,6,10
15,0,6,11
15,0,6,12
15,0,6,13
15,0,7,0
15,0,7,1
15,0,7,2
15,0,7,3
15,0,6,2
15,0,6,3
15,0,6,4
15,0,6,5
15,0,6,6
15,0,6,7
15,0,6,8
15,0,6,9
15,0,2,8
15,0,2,9
15,0,2,10
15,0,2,11
15,0,2,12
15,0,2,13
15,0,6,0
15,0,6,1
16,0,0,8
16,0,0,9
16,0,0,10
16,0,0,11
16,0,0,12
16,0,0,13
16,0,1,0
16,0,1,1
16,0,0,0
16,0,0,1
16,0,0,2
16,0,0,3
16,0,0,4
16,0,0,5
16,0,0,6
16,0,0,7
15,0,11,6
15,0,11,7
15,0,11,8
15,0,11,9
15,0,11,10
15,0,11,11
15,0,11,12
15,0,11,13
15,0,7,12
15,0,7,13
15,0,11,0
15,0,11,1
15,0,11,2
15,0,11,3
15,0,11,4
15,0,11,5
16,0,2,12
16,0,2,13
16,0,6,0
16,0,6,1
16,0,6,2
16,0,6,3
16,0,6,4
16,0,6,5
16,0,2,4
16,0,2,5
16,0,2,6
16,0,2,7
