p0,p1,p2,p3
19,5,5,14
14,0,0,0
14,0,0,1
14,0,0,3
14,0,0,6
14,0,0,8
14,0,0,14
14,0,1,0
14,0,1,1
14,0,1,3
14,0,1,6
14,0,1,8
14,0,1,14
14,0,2,0
14,0,2,1
14,0,2,3
19,4,5,3
19,4,5,6
19,4,5,8
19,4,5,14
19,5,0,0
19,5,0,1
19,5,0,3
19,5,0,6
19,4,4,0
19,4,4,1
19,4,4,3
19,4,4,6
19,4,4,8
19,4,4,14
19,4,5,0
19,4,5,1
19,4,2,8
19,4,2,14
19,4,3,0
19,4,3,1
19,4,3,3
19,4,3,6
19,4,3,8
19,4,3,14
19,4,1,3
19,4,1,6
19,4,1,8
19,4,1,14
19,4,2,0
19,4,2,1
19,4,2,3
19,4,2,6
14,2,0,0
14,2,0,1
14,2,0,3
14,2,0,6
14,2,0,8
14,2,0,14
14,2,1,0
14,2,1,1
14,1,4,8
14,1,4,14
14,1,5,0
14,1,5,1
14,1,5,3
14,1,5,6
14,1,5,8
14,1,5,14
14,1,3,3
14,1,3,6
14,1,3,8
14,1,3,14
14,1,4,0
14,1,4,1
14,1,4,3
14,1,4,6
14,1,2,0
14,1,2,1
14,1,2,3
14,1,2,6
14,1,2,8
14,1,2,14
14,1,3,0
14,1,3,1
14,2,5,3
14,2,5,6
14,2,5,8
14,2,5,14
14,3,0,0
14,3,0,1
14,3,0,3
14,3,0,6
14,2,4,0
14,2,4,1
14,2,4,3
14,2,4,6
14,2,4,8
14,2,4,14
14,2,5,0
14,2,5,1
14,2,2,8
14,2,2,14
14,2,3,0
14,2,3,1
14,2,3,3
14,2,3,6
14,2,3,8
14,2,3,14
14,2,1,3
14,2,1,6
14,2,1,8
14,2,1,14
14,2,2,0
14,2,2,1
14,2,2,3
14,2,2,6
14,3,4,8
14,3,4,14
14,3,5,0
14,3,5,1
14,3,5,3
14,3,5,6
14,3,5,8
14,3,5,14
14,3,3,3
14,3,3,6
14,3,3,8
14,3,3,14
14,3,4,0
14,3,4,1
14,3,4,3
14,3,4,6
14,3,2,0
14,3,2,1
14,3,2,3
14,3,2,6
14,3,2,8
14,3,2,14
14,3,3,0
14,3,3,1
14,3,0,8
14,3,0,14
14,3,1,0
14,3,1,1
14,3,1,3
14,3,1,6
14,3,1,8
14,3,1,14
14,4,4,0
14,4,4,1
14,4,4,3
14,4,4,6
14,4,4,8
14,4,4,14
14,4,5,0
14,4,5,1
14,4,2,8
14,4,2,14
14,4,3,0
14,4,3,1
14,4,3,3
14,4,3,6
14,4,3,8
14,4,3,14
14,4,1,3
14,4,1,6
14,4,1,8
14,4,1,14
14,4,2,0
14,4,2,1
14,4,2,3
14,4,2,6
14,4,0,0
14,4,0,1
14,4,0,3
14,4,0,6
14,4,0,8
14,4,0,14
14,4,1,0
14,4,1,1
14,5,3,3
14,5,3,6
14,5,3,8
14,5,3,14
14,5,4,0
14,5,4,1
14,5,4,3
14,5,4,6
14,5,2,0
14,5,2,1
14,5,2,3
14,5,2,6
14,5,2,8
14,5,2,14
14,5,3,0
14,5,3,1
14,5,0,8
14,5,0,14
14,5,1,0
14,5,1,1
14,5,1,3
14,5,1,6
14,5,1,8
14,5,1,14
14,4,5,3
14,4,5,6
14,4,5,8
14,4,5,14
14,5,0,0
14,5,0,1
14,5,0,3
14,5,0,6
15,0,2,8
15,0,2,14
15,0,3,0
15,0,3,1
15,0,3,3
15,0,3,6
15,0,3,8
15,0,3,14
15,0,1,3
15,0,1,6
15,0,1,8
15,0,1,14
15,0,2,0
15,0,2,1
15,0,2,3
15,0,2,6
15,0,0,0
15,0,0,1
15,0,0,3
15,0,0,6
15,0,0,8
15,0,0,14
15,0,1,0
15,0,1,1
14,5,4,8
14,5,4,14
14,5,5,0
14,5,5,1
14,5,5,3
14,5,5,6
14,5,5,8
14,5,5,14
15,1,2,0
15,1,2,1
15,1,2,3
15,1,2,6
15,1,2,8
15,1,2,14
15,1,3,0
15,1,3,1
15,1,0,8
15,1,0,14
15,1,1,0
15,1,1,1
15,1,1,3
15,1,1,6
15,1,1,8
15,1,1,14
15,0,5,3
15,0,5,6
15,0,5,8
15,0,5,14
15,1,0,0
15,1,0,1
15,1,0,3
15,1,0,6
15,0,4,0
15,0,4,1
15,0,4,3
15,0,4,6
15,0,4,8
15,0,4,14
15,0,5,0
15,0,5,1
15,2,1,3
15,2,1,6
15,2,1,8
15,2,1,14
15,2,2,0
15,2,2,1
15,2,2,3
15,2,2,6
15,2,0,0
15,2,0,1
15,2,0,3
15,2,0,6
15,2,0,8
15,2,0,14
15,2,1,0
15,2,1,1
15,1,4,8
15,1,4,14
15,1,5,0
15,1,5,1
15,1,5,3
15,1,5,6
15,1,5,8
15,1,5,14
15,1,3,3
15,1,3,6
15,1,3,8
15,1,3,14
15,1,4,0
15,1,4,1
15,1,4,3
15,1,4,6
15,3,0,8
15,3,0,14
15,3,1,0
15,3,1,1
15,3,1,3
15,3,1,6
15,3,1,8
15,3,1,14
15,2,5,3
15,2,5,6
15,2,5,8
15,2,5,14
15,3,0,0
15,3,0,1
15,3,0,3
15,3,0,6
15,2,4,0
15,2,4,1
15,2,4,3
15,2,4,6
15,2,4,8
15,2,4,14
15,2,5,0
15,2,5,1
15,2,2,8
15,2,2,14
15,2,3,0
15,2,3,1
15,2,3,3
15,2,3,6
15,2,3,8
15,2,3,14
15,4,0,0
15,4,0,1
15,4,0,3
15,4,0,6
15,4,0,8
15,4,0,14
15,4,1,0
15,4,1,1
15,3,4,8
15,3,4,14
15,3,5,0
15,3,5,1
15,3,5,3
15,3,5,6
15,3,5,8
15,3,5,14
15,3,3,3
15,3,3,6
15,3,3,8
15,3,3,14
15,3,4,0
15,3,4,1
15,3,4,3
15,3,4,6
15,3,2,0
15,3,2,1
15,3,2,3
15,3,2,6
15,3,2,8
15,3,2,14
15,3,3,0
15,3,3,1
15,4,5,3
15,4,5,6
15,4,5,8
15,4,5,14
15,5,0,0
15,5,0,1
15,5,0,3
15,5,0,6
15,4,4,0
15,4,4,1
15,4,4,3
15,4,4,6
15,4,4,8
15,4,4,14
15,4,5,0
15,4,5,1
15,4,2,8
15,4,2,14
15,4,3,0
15,4,3,1
15,4,3,3
15,4,3,6
15,4,3,8
15,4,3,14
15,4,1,3
15,4,1,6
15,4,1,8
15,4,1,14
15,4,2,0
15,4,2,1
15,4,2,3
15,4,2,6
15,5,4,8
15,5,4,14
15,5,5,0
15,5,5,1
15,5,5,3
15,5,5,6
15,5,5,8
15,5,5,14
15,5,3,3
15,5,3,6
15,5,3,8
15,5,3,14
15,5,4,0
15,5,4,1
15,5,4,3
15,5,4,6
15,5,2,0
15,5,2,1
15,5,2,3
15,5,2,6
15,5,2,8
15,5,2,14
15,5,3,0
15,5,3,1
15,5,0,8
15,5,0,14
15,5,1,0
15,5,1,1
15,5,1,3
15,5,1,6
15,5,1,8
15,5,1,14
16,0,4,0
16,0,4,1
16,0,4,3
16,0,4,6
16,0,4,8
16,0,4,14
16,0,5,0
16,0,5,1
16,0,2,8
16,0,2,14
16,0,3,0
16,0,3,1
16,0,3,3
16,0,3,6
16,0,3,8
16,0,3,14
16,0,1,3
16,0,1,6
16,0,1,8
16,0,1,14
16,0,2,0
16,0,2,1
16,0,2,3
16,0,2,6
16,0,0,0
16,0,0,1
16,0,0,3
16,0,0,6
16,0,0,8
16,0,0,14
16,0,1,0
16,0,1,1
16,1,3,3
16,1,3,6
16,1,3,8
16,1,3,14
16,1,4,0
16,1,4,1
16,1,4,3
16,1,4,6
16,1,2,0
16,1,2,1
16,1,2,3
16,1,2,6
16,1,2,8
16,1,2,14
16,1,3,0
16,1,3,1
16,1,0,8
16,1,0,14
16,1,1,0
16,1,1,1
16,1,1,3
16,1,1,6
16,1,1,8
16,1,1,14
16,0,5,3
16,0,5,6
16,0,5,8
16,0,5,14
16,1,0,0
16,1,0,1
16,1,0,3
16,1,0,6
16,2,2,8
16,2,2,14
16,2,3,0
16,2,3,1
16,2,3,3
16,2,3,6
16,2,3,8
16,2,3,14
16,2,1,3
16,2,1,6
16,2,1,8
16,2,1,14
16,2,2,0
16,2,2,1
16,2,2,3
16,2,2,6
16,2,0,0
16,2,0,1
16,2,0,3
16,2,0,6
16,2,0,8
16,2,0,14
16,2,1,0
16,2,1,1
16,1,4,8
16,1,4,14
16,1,5,0
16,1,5,1
16,1,5,3
16,1,5,6
16,1,5,8
16,1,5,14
16,3,2,0
16,3,2,1
16,3,2,3
16,3,2,6
16,3,2,8
16,3,2,14
16,3,3,0
16,3,3,1
16,3,0,8
16,3,0,14
16,3,1,0
16,3,1,1
16,3,1,3
16,3,1,6
16,3,1,8
16,3,1,14
16,2,5,3
16,2,5,6
16,2,5,8
16,2,5,14
16,3,0,0
16,3,0,1
16,3,0,3
16,3,0,6
16,2,4,0
16,2,4,1
16,2,4,3
16,2,4,6
16,2,4,8
16,2,4,14
16,2,5,0
16,2,5,1
16,4,1,3
16,4,1,6
16,4,1,8
16,4,1,14
16,4,2,0
16,4,2,1
16,4,2,3
16,4,2,6
16,4,0,0
16,4,0,1
16,4,0,3
16,4,0,6
16,4,0,8
16,4,0,14
16,4,1,0
16,4,1,1
16,3,4,8
16,3,4,14
16,3,5,0
16,3,5,1
16,3,5,3
16,3,5,6
16,3,5,8
16,3,5,14
16,3,3,3
16,3,3,6
16,3,3,8
16,3,3,14
16,3,4,0
16,3,4,1
16,3,4,3
16,3,4,6
16,5,0,8
16,5,0,14
16,5,1,0
16,5,1,1
16,5,1,3
16,5,1,6
16,5,1,8
16,5,1,14
16,4,5,3
16,4,5,6
16,4,5,8
16,4,5,14
16,5,0,0
16,5,0,1
16,5,0,3
16,5,0,6
16,4,4,0
16,4,4,1
16,4,4,3
16,4,4,6
16,4,4,8
16,4,4,14
16,4,5,0
16,4,5,1
16,4,2,8
16,4,2,14
16,4,3,0
16,4,3,1
16,4,3,3
16,4,3,6
16,4,3,8
16,4,3,14
17,0,0,0
17,0,0,1
17,0,0,3
17,0,0,6
17,0,0,8
17,0,0,14
17,0,1,0
17,0,1,1
16,5,4,8
16,5,4,14
16,5,5,0
16,5,5,1
16,5,5,3
16,5,5,6
16,5,5,8
16,5,5,14
16,5,3,3
16,5,3,6
16,5,3,8
16,5,3,14
16,5,4,0
16,5,4,1
16,5,4,3
16,5,4,6
16,5,2,0
16,5,2,1
16,5,2,3
