p0,p1,p2,p3
19,17,0,13
5,0,0,0
5,0,0,1
5,0,0,2
5,0,0,3
5,0,0,4
5,0,0,5
5,0,0,6
5,0,0,7
5,0,0,8
5,0,0,9
5,0,0,10
5,0,0,11
5,0,0,12
5,0,0,13
5,1,0,0
5,1,0,1
5,1,0,2
5,1,0,3
5,1,0,4
5,1,0,5
5,1,0,6
5,1,0,7
5,1,0,8
19,14,0,2
19,14,0,3
19,14,0,4
19,14,0,5
19,14,0,6
19,14,0,7
19,14,0,8
19,14,0,9
19,12,0,8
19,12,0,9
19,12,0,10
19,12,0,11
19,12,0,12
19,12,0,13
19,14,0,0
19,14,0,1
19,12,0,0
19,12,0,1
19,12,0,2
19,12,0,3
19,12,0,4
19,12,0,5
19,12,0,6
19,12,0,7
19,11,0,6
19,11,0,7
19,11,0,8
19,11,0,9
19,11,0,10
19,11,0,11
19,11,0,12
19,11,0,13
5,6,0,10
5,6,0,11
5,6,0,12
5,6,0,13
5,7,0,0
5,7,0,1
5,7,0,2
5,7,0,3
5,6,0,2
5,6,0,3
5,6,0,4
5,6,0,5
5,6,0,6
5,6,0,7
5,6,0,8
5,6,0,9
5,4,0,8
5,4,0,9
5,4,0,10
5,4,0,11
5,4,0,12
5,4,0,13
5,6,0,0
5,6,0,1
5,4,0,0
5,4,0,1
5,4,0,2
5,4,0,3
5,4,0,4
5,4,0,5
5,4,0,6
5,4,0,7
5,9,0,0
5,9,0,1
5,9,0,2
5,9,0,3
5,9,0,4
5,9,0,5
5,9,0,6
5,9,0,7
5,8,0,6
5,8,0,7
5,8,0,8
5,8,0,9
5,8,0,10
5,8,0,11
5,8,0,12
5,8,0,13
5,7,0,12
5,7,0,13
5,8,0,0
5,8,0,1
5,8,0,2
5,8,0,3
5,8,0,4
5,8,0,5
5,7,0,4
5,7,0,5
5,7,0,6
5,7,0,7
5,7,0,8
5,7,0,9
5,7,0,10
5,7,0,11
5,12,0,4
5,12,0,5
5,12,0,6
5,12,0,7
5,12,0,8
5,12,0,9
5,12,0,10
5,12,0,11
5,11,0,10
5,11,0,11
5,11,0,12
5,11,0,13
5,12,0,0
5,12,0,1
5,12,0,2
5,12,0,3
5,11,0,2
5,11,0,3
5,11,0,4
5,11,0,5
5,11,0,6
5,11,0,7
5,11,0,8
5,11,0,9
5,9,0,8
5,9,0,9
5,9,0,10
5,9,0,11
5,9,0,12
5,9,0,13
5,11,0,0
5,11,0,1
5,15,0,8
5,15,0,9
5,15,0,10
5,15,0,11
5,15,0,12
5,15,0,13
5,17,0,0
5,17,0,1
5,15,0,0
5,15,0,1
5,15,0,2
5,15,0,3
5,15,0,4
5,15,0,5
5,15,0,6
5,15,0,7
5,14,0,6
5,14,0,7
5,14,0,8
5,14,0,9
5,14,0,10
5,14,0,11
5,14,0,12
5,14,0,13
5,12,0,12
5,12,0,13
5,14,0,0
5,14,0,1
5,14,0,2
5,14,0,3
5,14,0,4
5,14,0,5
10,0,0,12
10,0,0,13
10,1,0,0
10,1,0,1
10,1,0,2
10,1,0,3
10,1,0,4
10,1,0,5
10,0,0,4
10,0,0,5
10,0,0,6
10,0,0,7
10,0,0,8
10,0,0,9
10,0,0,10
10,0,0,11
5,17,0,10
5,17,0,11
5,17,0,12
5,17,0,13
10,0,0,0
10,0,0,1
10,0,0,2
10,0,0,3
5,17,0,2
5,17,0,3
5,17,0,4
5,17,0,5
5,17,0,6
5,17,0,7
5,17,0,8
5,17,0,9
10,3,0,2
10,3,0,3
10,3,0,4
10,3,0,5
10,3,0,6
10,3,0,7
10,3,0,8
10,3,0,9
10,2,0,8
10,2,0,9
10,2,0,10
10,2,0,11
10,2,0,12
10,2,0,13
10,3,0,0
10,3,0,1
10,2,0,0
10,2,0,1
10,2,0,2
10,2,0,3
10,2,0,4
10,2,0,5
10,2,0,6
10,2,0,7
10,1,0,6
10,1,0,7
10,1,0,8
10,1,0,9
10,1,0,10
10,1,0,11
10,1,0,12
10,1,0,13
10,6,0,6
10,6,0,7
10,6,0,8
10,6,0,9
10,6,0,10
10,6,0,11
10,6,0,12
10,6,0,13
10,4,0,12
10,4,0,13
10,6,0,0
10,6,0,1
10,6,0,2
10,6,0,3
10,6,0,4
10,6,0,5
10,4,0,4
10,4,0,5
10,4,0,6
10,4,0,7
10,4,0,8
10,4,0,9
10,4,0,10
10,4,0,11
10,3,0,10
10,3,0,11
10,3,0,12
10,3,0,13
10,4,0,0
10,4,0,1
10,4,0,2
10,4,0,3
10,8,0,10
10,8,0,11
10,8,0,12
10,8,0,13
10,9,0,0
10,9,0,1
10,9,0,2
10,9,0,3
10,8,0,2
10,8,0,3
10,8,0,4
10,8,0,5
10,8,0,6
10,8,0,7
10,8,0,8
10,8,0,9
10,7,0,8
10,7,0,9
10,7,0,10
10,7,0,11
10,7,0,12
10,7,0,13
10,8,0,0
10,8,0,1
10,7,0,0
10,7,0,1
10,7,0,2
10,7,0,3
10,7,0,4
10,7,0,5
10,7,0,6
10,7,0,7
10,12,0,0
10,12,0,1
10,12,0,2
10,12,0,3
10,12,0,4
10,12,0,5
10,12,0,6
10,12,0,7
10,11,0,6
10,11,0,7
10,11,0,8
10,11,0,9
10,11,0,10
10,11,0,11
10,11,0,12
10,11,0,13
10,9,0,12
10,9,0,13
10,11,0,0
10,11,0,1
10,11,0,2
10,11,0,3
10,11,0,4
10,11,0,5
10,9,0,4
10,9,0,5
10,9,0,6
10,9,0,7
10,9,0,8
10,9,0,9
10,9,0,10
10,9,0,11
10,15,0,4
10,15,0,5
10,15,0,6
10,15,0,7
10,15,0,8
10,15,0,9
10,15,0,10
10,15,0,11
10,14,0,10
10,14,0,11
10,14,0,12
10,14,0,13
10,15,0,0
10,15,0,1
10,15,0,2
10,15,0,3
10,14,0,2
10,14,0,3
10,14,0,4
10,14,0,5
10,14,0,6
10,14,0,7
10,14,0,8
10,14,0,9
10,12,0,8
10,12,0,9
10,12,0,10
10,12,0,11
10,12,0,12
10,12,0,13
10,14,0,0
10,14,0,1
13,0,0,8
13,0,0,9
13,0,0,10
13,0,0,11
13,0,0,12
13,0,0,13
13,1,0,0
13,1,0,1
13,0,0,0
13,0,0,1
13,0,0,2
13,0,0,3
13,0,0,4
13,0,0,5
13,0,0,6
13,0,0,7
10,17,0,6
10,17,0,7
10,17,0,8
10,17,0,9
10,17,0,10
10,17,0,11
10,17,0,12
10,17,0,13
10,15,0,12
10,15,0,13
10,17,0,0
10,17,0,1
10,17,0,2
10,17,0,3
10,17,0,4
10,17,0,5
13,2,0,12
13,2,0,13
13,3,0,0
13,3,0,1
13,3,0,2
13,3,0,3
13,3,0,4
13,3,0,5
13,2,0,4
13,2,0,5
13,2,0,6
13,2,0,7
13,2,0,8
13,2,0,9
13,2,0,10
13,2,0,11
13,1,0,10
13,1,0,11
13,1,0,12
13,1,0,13
13,2,0,0
13,2,0,1
13,2,0,2
13,2,0,3
13,1,0,2
13,1,0,3
13,1,0,4
13,1,0,5
13,1,0,6
13,1,0,7
13,1,0,8
13,1,0,9
13,6,0,2
13,6,0,3
13,6,0,4
13,6,0,5
13,6,0,6
13,6,0,7
13,6,0,8
13,6,0,9
13,4,0,8
13,4,0,9
13,4,0,10
13,4,0,11
13,4,0,12
13,4,0,13
13,6,0,0
13,6,0,1
13,4,0,0
13,4,0,1
13,4,0,2
13,4,0,3
13,4,0,4
13,4,0,5
13,4,0,6
13,4,0,7
13,3,0,6
13,3,0,7
13,3,0,8
13,3,0,9
13,3,0,10
13,3,0,11
13,3,0,12
13,3,0,13
13,8,0,6
13,8,0,7
13,8,0,8
13,8,0,9
13,8,0,10
13,8,0,11
13,8,0,12
13,8,0,13
13,7,0,12
13,7,0,13
13,8,0,0
13,8,0,1
13,8,0,2
13,8,0,3
13,8,0,4
13,8,0,5
13,7,0,4
13,7,0,5
13,7,0,6
13,7,0,7
13,7,0,8
13,7,0,9
13,7,0,10
13,7,0,11
13,6,0,10
13,6,0,11
13,6,0,12
13,6,0,13
13,7,0,0
13,7,0,1
13,7,0,2
13,7,0,3
13,11,0,10
13,11,0,11
13,11,0,12
13,11,0,13
13,12,0,0
13,12,0,1
13,12,0,2
13,12,0,3
13,11,0,2
13,11,0,3
13,11,0,4
13,11,0,5
13,11,0,6
13,11,0,7
13,11,0,8
13,11,0,9
13,9,0,8
13,9,0,9
13,9,0,10
13,9,0,11
13,9,0,12
13,9,0,13
13,11,0,0
13,11,0,1
13,9,0,0
13,9,0,1
13,9,0,2
13,9,0,3
13,9,0,4
13,9,0,5
13,9,0,6
13,9,0,7
13,15,0,0
13,15,0,1
13,15,0,2
13,15,0,3
13,15,0,4
13,15,0,5
13,15,0,6
13,15,0,7
13,14,0,6
13,14,0,7
13,14,0,8
13,14,0,9
13,14,0,10
13,14,0,11
13,14,0,12
13,14,0,13
13,12,0,12
13,12,0,13
13,14,0,0
13,14,0,1
13,14,0,2
13,14,0,3
13,14,0,4
13,14,0,5
13,12,0,4
13,12,0,5
13,12,0,6
13,12,0,7
13,12,0,8
13,12,0,9
13,12,0,10
13,12,0,11
16,0,0,4
16,0,0,5
16,0,0,6
16,0,0,7
16,0,0,8
16,0,0,9
16,0,0,10
16,0,0,11
13,17,0,10
13,17,0,11
13,17,0,12
13,17,0,13
16,0,0,0
16,0,0,1
16,0,0,2
16,0,0,3
13,17,0,2
13,17,0,3
13,17,0,4
13,17,0,5
13,17,0,6
13,17,0,7
13,17,0,8
13,17,0,9
13,15,0,8
13,15,0,9
13,15,0,10
13,15,0,11
13,15,0,12
13,15,0,13
13,17,0,0
13,17,0,1
16,2,0,8
16,2,0,9
16,2,0,10
16,2,0,11
16,2,0,12
16,2,0,13
16,3,0,0
16,3,0,1
16,2,0,0
16,2,0,1
16,2,0,2
16,2,0,3
16,2,0,4
16,2,0,5
16,2,0,6
16,2,0,7
16,1,0,6
16,1,0,7
16,1,0,8
16,1,0,9
16,1,0,10
16,1,0,11
16,1,0,12
16,1,0,13
16,0,0,12
16,0,0,13
16,1,0,0
16,1,0,1
16,1,0,2
16,1,0,3
16,1,0,4
16,1,0,5
16,4,0,12
16,4,0,13
16,6,0,0
16,6,0,1
16,6,0,2
16,6,0,3
16,6,0,4
16,6,0,5
16,4,0,4
16,4,0,5
16,4,0,6
16,4,0,7
16,4,0,8
16,4,0,9
16,4,0,10
16,4,0,11
16,3,0,10
16,3,0,11
16,3,0,12
16,3,0,13
16,4,0,0
16,4,0,1
16,4,0,2
16,4,0,3
16,3,0,2
16,3,0,3
16,3,0,4
16,3,0,5
16,3,0,6
16,3,0,7
16,3,0,8
16,3,0,9
16,8,0,2
16,8,0,3
16,8,0,4
16,8,0,5
16,8,0,6
16,8,0,7
16,8,0,8
16,8,0,9
16,7,0,8
16,7,0,9
16,7,0,10
16,7,0,11
16,7,0,12
16,7,0,13
16,8,0,0
16,8,0,1
16,7,0,0
16,7,0,1
16,7,0,2
16,7,0,3
16,7,0,4
16,7,0,5
16,7,0,6
16,7,0,7
16,6,0,6
16,6,0,7
16,6,0,8
16,6,0,9
16,6,0,10
16,6,0,11
16,6,0,12
16,6,0,13
16,11,0,6
16,11,0,7
16,11,0,8
16,11,0,9
16,11,0,10
16,11,0,11
16,11,0,12
16,11,0,13
16,9,0,12
16,9,0,13
16,11,0,0
16,11,0,1
16,11,0,2
16,11,0,3
16,11,0,4
16,11,0,5
16,9,0,4
16,9,0,5
16,9,0,6
16,9,0,7
16,9,0,8
16,9,0,9
16,9,0,10
16,9,0,11
16,8,0,10
16,8,0,11
16,8,0,12
16,8,0,13
16,9,0,0
16,9,0,1
16,9,0,2
16,9,0,3
16,14,0,10
16,14,0,11
16,14,0,12
16,14,0,13
16,15,0,0
16,15,0,1
16,15,0,2
16,15,0,3
16,14,0,2
16,14,0,3
16,14,0,4
16,14,0,5
16,14,0,6
16,14,0,7
16,14,0,8
16,14,0,9
16,12,0,8
16,12,0,9
16,12,0,10
16,12,0,11
16,12,0,12
16,12,0,13
16,14,0,0
16,14,0,1
16,12,0,0
16,12,0,1
16,12,0,2
16,12,0,3
16,12,0,4
16,12,0,5
16,12,0,6
16,12,0,7
18,0,0,0
18,0,0,1
18,0,0,2
18,0,0,3
18,0,0,4
18,0,0,5
18,0,0,6
18,0,0,7
16,17,0,6
16,17,0,7
16,17,0,8
16,17,0,9
16,17,0,10
16,17,0,11
16,17,0,12
16,17,0,13
16,15,0,12
16,15,0,13
16,17,0,0
16,17,0,1
16,17,0,2
16,17,0,3
16,17,0,4
16,17,0,5
16,15,0,4
16,15,0,5
16,15,0,6
16,15,0,7
16,15,0,8
16,15,0,9
16,15,0,10
16,15,0,11
18,2,0,4
18,2,0,5
18,2,0,6
18,2,0,7
18,2,0,8
18,2,0,9
18,2,0,10
18,2,0,11
18,1,0,10
18,1,0,11
18,1,0,12
18,1,0,13
18,2,0,0
18,2,0,1
18,2,0,2
18,2,0,3
18,1,0,2
18,1,0,3
18,1,0,4
18,1,0,5
18,1,0,6
18,1,0,7
18,1,0,8
18,1,0,9
18,0,0,8
18,0,0,9
18,0,0,10
18,0,0,11
18,0,0,12
18,0,0,13
18,1,0,0
18,1,0,1
18,4,0,8
18,4,0,9
18,4,0,10
18,4,0,11
18,4,0,12
18,4,0,13
18,6,0,0
18,6,0,1
18,4,0,0
18,4,0,1
18,4,0,2
18,4,0,3
18,4,0,4
18,4,0,5
18,4,0,6
18,4,0,7
18,3,0,6
18,3,0,7
18,3,0,8
18,3,0,9
18,3,0,10
18,3,0,11
18,3,0,12
18,3,0,13
18,2,0,12
18,2,0,13
18,3,0,0
18,3,0,1
18,3,0,2
18,3,0,3
18,3,0,4
18,3,0,5
18,7,0,12
18,7,0,13
18,8,0,0
18,8,0,1
18,8,0,2
18,8,0,3
18,8,0,4
18,8,0,5
18,7,0,4
18,7,0,5
18,7,0,6
18,7,0,7
18,7,0,8
18,7,0,9
18,7,0,10
18,7,0,11
18,6,0,10
18,6,0,11
