p0,p1,p2,p3
13,15,2,1
13,15,2,0
11,10,0,4
11,10,0,5
12,5,11,2
12,5,11,1
12,5,11,0
18,10,11,1
11,2,6,0
11,2,6,1
13,4,11,1
13,15,1,5
13,15,1,4
13,15,1,3
13,15,1,2
13,15,1,1
13,15,1,0
11,2,6,3
11,2,6,4
11,10,1,0
11,10,1,1
11,10,1,2
11,2,6,2
17,7,7,0
17,7,7,1
17,7,7,2
17,7,7,3
17,7,7,4
17,15,0,5
17,15,0,4
17,15,0,3
17,15,0,2
17,15,0,1
13,15,2,2
17,7,7,5
12,5,11,5
12,5,11,4
12,5,11,3
11,10,0,0
11,10,0,1
11,10,0,2
11,10,0,3
13,15,2,5
13,15,2,4
13,15,2,3
17,15,0,0
13,7,1,3
13,7,1,4
13,7,1,5
18,10,7,0
11,10,2,0
11,10,2,1
11,10,2,2
11,10,2,3
11,10,2,4
11,10,2,5
11,10,1,3
18,7,6,0
18,7,6,1
18,7,6,2
13,7,2,0
13,7,2,1
13,7,2,2
13,7,2,3
13,7,2,4
13,7,2,5
18,7,6,3
18,7,6,4
18,10,7,1
11,10,1,4
11,10,1,5
11,2,6,5
17,16,11,0
17,16,11,1
13,7,0,0
13,7,0,1
13,7,0,2
13,7,0,3
13,7,0,4
13,7,0,5
13,7,1,2
17,16,11,3
13,15,0,5
13,15,0,4
13,15,0,3
13,15,0,2
13,15,0,1
13,15,0,0
17,16,11,4
17,16,11,5
13,7,1,0
13,7,1,1
17,16,11,2
17,15,2,1
17,16,6,0
17,16,6,1
13,15,7,5
13,15,7,4
13,15,7,3
13,15,7,2
13,15,7,1
13,15,7,0
17,16,6,2
18,10,6,5
17,16,6,4
17,16,6,5
17,15,2,0
17,7,6,4
17,7,6,5
12,7,0,5
17,2,11,0
17,2,11,1
17,2,11,2
17,2,11,3
13,15,6,5
17,16,6,3
17,7,6,3
17,15,2,5
17,15,2,4
17,15,2,3
18,4,0,5
18,4,0,4
18,4,0,3
18,4,0,2
18,4,0,1
18,4,0,0
18,5,6,5
18,5,6,0
18,5,6,1
18,7,1,0
18,7,1,1
18,7,1,2
18,7,1,3
18,7,1,4
18,7,1,5
18,5,6,2
18,5,6,3
18,5,6,4
17,15,2,2
18,5,7,1
18,5,7,2
18,5,7,3
18,5,7,4
18,5,7,5
17,15,1,5
17,15,1,4
17,15,1,3
17,15,1,2
17,15,1,1
13,15,6,4
18,9,11,5
18,9,11,4
18,9,11,3
18,9,11,2
18,9,11,1
18,9,11,0
18,10,6,0
18,10,6,1
18,10,6,2
18,10,6,3
18,10,6,4
17,15,1,0
13,15,6,3
13,15,6,2
13,15,6,1
13,15,6,0
17,2,11,4
17,2,11,5
12,7,0,4
12,7,0,3
17,16,7,0
17,16,7,1
17,16,7,2
18,5,7,0
17,16,7,4
17,16,7,5
12,7,0,2
18,7,2,0
18,7,2,1
18,7,2,2
18,7,2,3
18,7,2,4
18,7,2,5
12,7,0,1
12,7,0,0
17,16,7,3
11,4,1,5
12,16,2,0
12,16,2,1
12,16,2,2
12,16,2,3
17,10,7,5
17,10,7,4
18,7,11,0
18,7,11,1
18,7,11,2
18,7,6,5
18,7,11,4
18,7,11,5
17,10,7,3
17,10,7,2
17,10,7,1
17,10,7,0
12,16,2,4
12,5,7,5
12,5,7,4
12,5,7,3
11,4,2,0
18,7,11,3
11,10,7,1
11,10,7,2
11,10,7,3
11,10,7,4
11,10,7,5
11,4,0,5
18,9,6,5
18,9,6,4
18,9,6,3
18,9,6,2
11,4,1,4
18,15,2,1
18,15,2,2
18,15,2,3
18,15,2,4
18,15,2,5
18,9,6,1
18,9,6,0
11,4,1,0
11,4,1,1
11,4,1,2
11,4,1,3
18,15,2,0
11,10,11,4
11,10,11,5
11,7,6,0
11,7,6,1
13,2,7,5
13,2,7,4
13,2,7,3
13,2,7,2
13,2,7,1
13,2,7,0
11,4,2,1
11,7,6,3
13,4,11,5
13,4,11,4
13,4,11,3
18,15,6,0
18,15,6,1
18,15,6,2
18,15,6,3
18,15,6,4
18,15,6,5
13,4,11,2
11,7,6,2
11,4,2,2
11,4,2,3
11,4,2,4
11,4,2,5
12,5,7,2
12,5,7,1
12,5,7,0
17,10,6,5
17,10,6,4
13,7,11,0
11,7,0,0
11,10,11,3
13,7,11,3
13,7,11,4
13,7,11,5
17,10,6,3
17,10,6,2
17,10,6,1
17,10,6,0
12,16,2,5
11,10,11,0
11,10,11,1
11,10,11,2
13,7,11,2
11,2,7,0
11,2,7,1
11,2,7,2
11,2,7,3
11,2,7,4
11,2,7,5
12,2,11,2
12,2,11,1
12,2,11,0
18,10,7,5
11,10,7,0
18,5,11,0
18,9,7,5
18,9,7,4
18,9,7,3
18,9,7,2
18,9,7,1
18,9,7,0
18,5,11,1
