p0,p1,p2,p3
7,2,8,0
10,3,4,0
11,5,2,0
13,4,8,0
9,4,7,0
7,5,9,0
11,2,1,0
12,3,1,0
10,2,9,0
8,1,4,0
11,5,1,0
13,2,2,0
9,1,8,0
10,3,6,0
13,4,7,0
12,3,2,0
7,2,7,0
6,3,6,0
8,5,11,0
9,1,11,0
7,2,9,0
9,4,6,0
11,5,4,0
6,3,8,0
10,3,3,0
8,1,7,0
8,1,6,0
8,5,12,0
11,5,3,0
7,5,8,0
11,2,0,0
13,2,1,0
9,1,9,0
6,3,7,0
12,3,0,0
13,4,9,0
13,4,4,0
6,3,2,0
9,4,9,0
9,1,6,0
12,3,6,0
10,5,11,0
13,2,4,0
10,3,9,0
11,5,0,0
8,1,0,0
12,5,12,0
6,3,1,0
13,4,3,0
12,3,7,0
11,4,12,0
7,2,4,0
9,1,4,0
11,2,4,0
8,1,3,0
6,3,4,0
9,4,8,0
11,2,2,0
7,5,11,0
10,3,7,0
12,3,3,0
13,4,6,0
8,1,1,0
13,2,3,0
8,1,2,0
10,5,12,0
6,3,3,0
11,2,3,0
12,3,4,0
10,3,8,0
7,2,6,0
7,5,12,0
9,1,7,0
13,1,11,0
8,5,2,0
10,2,12,0
6,4,0,0
8,2,0,0
9,2,0,0
12,2,6,0
7,5,1,0
8,1,8,0
8,5,3,0
11,1,9,0
9,4,1,0
13,1,12,0
12,2,7,0
7,5,2,0
8,5,4,0
11,1,11,0
13,5,0,0
6,4,2,0
12,2,2,0
8,5,0,0
7,3,0,0
13,1,9,0
8,2,2,0
13,5,2,0
11,1,7,0
11,1,8,0
12,2,3,0
10,2,11,0
8,5,1,0
6,4,1,0
8,2,1,0
7,5,0,0
13,5,1,0
12,2,4,0
9,4,0,0
9,2,1,0
12,2,12,0
9,4,4,0
13,4,12,0
13,3,1,0
6,3,11,0
10,3,1,0
11,5,7,0
7,5,6,0
11,5,12,0
8,5,9,0
8,1,9,0
11,5,6,0
13,4,11,0
6,3,9,0
10,3,2,0
13,2,0,0
7,5,7,0
9,1,12,0
12,2,8,0
9,4,2,0
8,5,6,0
7,5,3,0
11,5,11,0
11,1,12,0
12,2,9,0
9,4,3,0
8,1,11,0
7,2,12,0
11,5,9,0
8,1,12,0
7,5,4,0
12,2,11,0
6,3,12,0
10,3,0,0
11,5,8,0
8,5,8,0
8,5,7,0
7,1,3,0
10,5,1,0
11,3,0,0
6,2,3,0
9,5,1,0
13,3,7,0
10,4,7,0
12,4,6,0
10,3,11,0
11,3,12,0
9,5,9,0
7,1,4,0
6,2,2,0
6,1,9,0
11,3,1,0
10,4,8,0
13,3,6,0
12,5,0,0
7,1,1,0
6,1,7,0
12,4,2,0
12,5,2,0
13,3,9,0
6,2,6,0
10,4,4,0
10,5,2,0
12,4,4,0
9,5,0,0
7,1,2,0
12,4,3,0
6,2,4,0
13,3,8,0
10,4,6,0
12,5,1,0
6,1,8,0
9,5,11,0
9,5,12,0
13,3,3,0
9,5,3,0
11,3,3,0
6,1,12,0
7,1,11,0
12,4,11,0
11,3,7,0
13,3,0,0
12,4,7,0
7,1,8,0
13,3,2,0
9,5,6,0
11,3,6,0
12,4,12,0
11,3,4,0
9,5,4,0
7,1,9,0
10,4,12,0
10,5,0,0
11,3,11,0
9,5,2,0
6,2,1,0
9,5,8,0
7,1,6,0
12,4,8,0
10,4,9,0
9,5,7,0
11,3,9,0
13,3,4,0
6,1,11,0
11,3,2,0
6,2,0,0
12,4,9,0
11,3,8,0
7,1,7,0
10,4,11,0
7,1,12,0
6,1,1,0
13,2,7,0
11,4,8,0
9,4,12,0
12,3,11,0
11,2,8,0
13,4,0,0
9,1,2,0
13,2,12,0
11,4,7,0
7,2,2,0
12,3,12,0
10,5,7,0
6,1,2,0
11,2,9,0
13,2,8,0
9,1,1,0
12,5,8,0
11,2,6,0
6,3,0,0
9,4,11,0
10,5,9,0
12,3,8,0
11,4,11,0
13,4,2,0
12,5,11,0
10,5,8,0
6,1,0,0
10,3,12,0
9,1,3,0
12,3,9,0
11,4,9,0
11,2,7,0
13,4,1,0
7,2,3,0
12,5,9,0
13,2,6,0
7,2,0,0
11,4,2,0
13,3,12,0
13,2,11,0
12,4,0,0
10,4,2,0
6,2,8,0
7,1,0,0
11,4,6,0
6,1,6,0
12,5,3,0
10,5,3,0
13,3,11,0
12,4,1,0
6,2,7,0
10,4,3,0
11,4,0,0
11,4,1,0
12,5,7,0
6,2,12,0
11,2,11,0
10,5,6,0
6,1,3,0
7,2,1,0
11,4,4,0
9,1,0,0
12,5,4,0
12,5,6,0
6,2,11,0
13,2,9,0
11,2,12,0
11,4,3,0
6,1,4,0
10,4,1,0
6,2,9,0
10,5,4,0
10,4,0,0
7,4,8,0
8,4,12,0
8,3,6,0
13,1,6,0
