p0,p1,p2,p3
1,13,0,1
6,18,0,0
6,18,0,1
6,18,0,2
6,18,0,3
6,18,0,4
6,18,0,5
1,13,0,0
2,10,0,3
6,16,0,3
2,10,0,1
2,10,0,0
6,5,0,5
6,5,0,4
6,5,0,3
6,5,0,2
6,5,0,1
6,5,0,0
2,5,0,5
2,10,0,2
6,16,0,2
6,16,0,1
6,16,0,0
7,5,0,5
7,5,0,4
7,5,0,3
7,5,0,2
7,5,0,1
7,5,0,0
1,13,0,2
2,10,0,4
1,13,0,5
1,13,0,4
1,13,0,3
7,18,0,5
7,18,0,4
7,18,0,3
7,18,0,2
7,18,0,1
7,18,0,0
2,10,0,5
11,5,0,3
11,5,0,2
11,5,0,1
11,5,0,0
6,10,0,0
7,10,0,5
7,10,0,4
7,10,0,3
7,10,0,2
2,5,0,4
7,10,0,0
11,16,0,3
11,16,0,4
11,16,0,5
11,10,0,5
11,10,0,4
11,10,0,3
11,10,0,2
11,10,0,1
11,10,0,0
7,10,0,1
2,5,0,3
2,5,0,2
2,5,0,1
2,5,0,0
6,13,0,5
6,13,0,4
6,13,0,3
6,13,0,2
6,13,0,1
11,5,0,4
6,13,0,0
11,16,0,0
11,16,0,1
11,16,0,2
6,10,0,5
6,10,0,4
6,10,0,3
6,10,0,2
6,10,0,1
11,5,0,5
2,16,0,5
7,13,0,5
2,16,0,0
2,13,0,0
2,13,0,1
2,13,0,2
2,13,0,3
1,16,0,2
1,10,0,4
1,16,0,4
1,16,0,5
2,18,0,0
1,18,0,5
1,18,0,4
1,18,0,3
11,18,0,0
1,10,0,5
1,16,0,3
7,13,0,0
7,13,0,1
7,13,0,2
7,13,0,3
7,13,0,4
1,5,0,0
1,5,0,1
1,5,0,2
1,16,0,1
1,5,0,4
1,5,0,5
2,18,0,5
2,18,0,4
2,18,0,3
2,18,0,2
2,18,0,1
1,16,0,0
1,5,0,3
7,16,0,3
7,16,0,4
7,16,0,5
1,18,0,2
11,13,0,0
11,13,0,1
11,13,0,2
2,13,0,4
2,13,0,5
7,16,0,2
2,16,0,2
11,13,0,3
11,13,0,4
11,13,0,5
1,18,0,1
1,18,0,0
2,16,0,3
2,16,0,4
6,16,0,5
2,16,0,1
7,16,0,1
7,16,0,0
11,18,0,5
6,16,0,4
1,10,0,2
11,18,0,4
11,18,0,3
11,18,0,2
1,10,0,1
1,10,0,0
1,10,0,3
11,18,0,1
