nstable,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6
states,0000-0011,0000-0101,0000-0110,0000-0111,0000-1001,0000-1010,0000-1011,0000-1100,0000-1101,0000-1110,0000-1111,0001-0111,0001-1011,0001-1101,0001-1111,0010-0001,0010-0101,0010-0111,0010-1001,0010-1011,0010-1101,0010-1110,0010-1111,0011-1111,0100-0001,0100-0010,0100-0011,0100-0111,0100-1000,0100-1001,0100-1010,0100-1011,0100-1101,0100-1110,0100-1111,0101-0011,0101-1001,0101-1011,0101-1111,0110-0001,0110-0011,0110-0101,0110-1001,0110-1010,0110-1011,0110-1101,0110-1111,0111-1011,1000-0001,1000-0010,1000-0011,1000-0101,1000-0110,1000-0111,1000-1011,1000-1101,1000-1110,1000-1111,1001-0011,1001-0111,1001-1111,1010-0001,1010-0011,1010-0101,1010-0111,1010-1001,1010-1101,1010-1111,1100-0001,1100-0010,1100-0011,1100-0101,1100-0110,1100-0111,1100-1001,1100-1010,1100-1011,1100-1111,1101-0011,1101-0111,1101-1011,1110-0001,1110-0011,1110-0101,1110-0111,1110-1001,1110-1011,1110-1101,0000-0011-0101,0000-0011-0110,0000-0011-1001,0000-0011-1100,0000-0011-1101,0000-0011-1110,0000-0011-1111,0000-0101-0110,0000-0101-1001,0000-0101-1010,0000-0101-1011,0000-0101-1100,0000-0101-1110,0000-0101-1111,0000-0110-1001,0000-0110-1010,0000-0110-1011,0000-0110-1101,0000-0110-1111,0000-0111-1001,0000-0111-1010,0000-0111-1011,0000-0111-1100,0000-0111-1101,0000-0111-1110,0000-1001-1010,0000-1001-1100,0000-1001-1110,0000-1001-1111,0000-1010-1100,0000-1010-1101,0000-1010-1111,0000-1011-1100,0000-1011-1101,0000-1011-1110,0000-1100-1111,0000-1101-1110,0001-0010-0100,0001-0010-0111,0001-0010-1000,0001-0010-1011,0001-0010-1100,0001-0010-1101,0001-0010-1110,0001-0010-1111,0001-0100-0111,0001-0100-1000,0001-0100-1010,0001-0100-1011,0001-0100-1101,0001-0100-1110,0001-0100-1111,0001-0110-1000,0001-0110-1010,0001-0110-1011,0001-0110-1100,0001-0110-1101,0001-0110-1111,0001-0111-1000,0001-0111-1010,0001-0111-1011,0001-0111-1100,0001-0111-1110,0001-1000-1101,0001-1000-1110,0001-1000-1111,0001-1010-1100,0001-1010-1101,0001-1010-1111,0001-1011-1100,0001-1011-1101,0001-1011-1110,0001-1100-1111,0001-1101-1110,0010-0100-0111,0010-0100-1000,0010-0100-1001,0010-0100-1011,0010-0100-1101,0010-0100-1110,0010-0100-1111,0010-0101-1000,0010-0101-1001,0010-0101-1011,0010-0101-1100,0010-0101-1110,0010-0101-1111,0010-0111-1000,0010-0111-1001,0010-0111-1011,0010-0111-1100,0010-0111-1101,0010-0111-1110,0010-1000-1011,0010-1000-1101,0010-1000-1111,0010-1001-1100,0010-1001-1110,0010-1001-1111,0010-1011-1100,0010-1011-1101,0010-1011-1110,0010-1100-1111,0010-1101-1110,0011-0100-1000,0011-0100-1001,0011-0100-1010,0011-0100-1101,0011-0100-1110,0011-0100-1111,0011-0101-0110,0011-0101-1000,0011-0101-1001,0011-0101-1010,0011-0101-1100,0011-0101-1110,0011-0101-1111,0011-0110-1000,0011-0110-1001,0011-0110-1010,0011-0110-1100,0011-0110-1101,0011-0110-1111,0011-1000-1101,0011-1000-1110,0011-1000-1111,0011-1001-1010,0011-1001-1100,0011-1001-1110,0011-1010-1100,0011-1010-1101,0011-1010-1111,0011-1100-1111,0011-1101-1110,0100-0111-1000,0100-0111-1001,0100-0111-1010,0100-0111-1011,0100-0111-1101,0100-1000-1011,0100-1000-1101,0100-1000-1110,0100-1000-1111,0100-1001-1010,0100-1001-1110,0100-1001-1111,0100-1010-1101,0100-1010-1111,0100-1011-1101,0100-1011-1110,0100-1101-1110,0101-0110-1000,0101-0110-1001,0101-0110-1010,0101-0110-1011,0101-0110-1100,0101-0110-1111,0101-1000-1011,0101-1000-1110,0101-1000-1111,0101-1001-1010,0101-1001-1100,0101-1001-1110,0101-1001-1111,0101-1010-1100,0101-1010-1111,0101-1011-1100,0101-1011-1110,0110-1000-1011,0110-1000-1101,0110-1000-1111,0110-1001-1010,0110-1001-1100,0110-1001-1111,0110-1010-1100,0110-1010-1101,0110-1010-1111,0110-1011-1100,0110-1011-1101,0110-1100-1111,0111-1000-1011,0111-1000-1101,0111-1000-1110,0111-1001-1010,0111-1001-1100,0111-1001-1110,0111-1010-1100,0111-1010-1101,0111-1011-1100,0111-1011-1101,0111-1011-1110,0111-1101-1110,1000-1011-1101,1000-1011-1110,1000-1101-1110,1001-1010-1100,1001-1010-1111,1001-1100-1111,1010-1100-1111,1011-1101-1110,0000-0011-1100-1111,0000-0101-0110-1001,0000-0101-0110-1010,0000-0101-0110-1011,0000-0101-0110-1111,0000-0101-1001-1010,0000-0101-1001-1110,0000-0101-1001-1111,0000-0101-1010-1100,0000-0101-1010-1111,0000-0110-1001-1010,0000-0110-1001-1111,0000-0110-1010-1101,0000-0110-1010-1111,0000-0111-1001-1010,0000-1001-1010-1100,0000-1001-1010-1111,0000-1011-1101-1110,0001-0010-0100-1000,0001-0010-0100-1011,0001-0010-0100-1101,0001-0010-0100-1110,0001-0010-0100-1111,0001-0010-0111-1011,0001-0010-1011-1100,0001-0010-1011-1101,0001-0010-1011-1110,0001-0010-1101-1110,0001-0100-1010-1101,0001-0100-1011-1101,0001-0100-1011-1110,0001-0100-1101-1110,0001-0110-1010-1100,0001-0110-1010-1111,0001-0110-1011-1101,0001-0111-1000-1110,0001-1011-1101-1110,0010-0100-1001-1110,0010-0100-1011-1101,0010-0100-1011-1110,0010-0100-1101-1110,0010-0101-1000-1011,0010-0101-1001-1100,0010-0101-1001-1111,0010-0101-1011-1110,0010-0111-1000-1011,0010-0111-1000-1101,0010-1011-1101-1110,0011-0100-1001-1010,0011-0100-1101-1110,0011-0101-0110-1000,0011-0101-0110-1001,0011-0101-0110-1010,0011-0101-0110-1100,0011-0101-0110-1111,0011-0101-1001-1010,0011-0101-1001-1100,0011-0101-1001-1110,0011-0101-1010-1100,0011-0101-1010-1111,0011-0110-1001-1010,0011-0110-1001-1100,0011-0110-1010-1100,0011-0110-1010-1101,0011-1001-1010-1100,0100-0111-1000-1011,0100-0111-1000-1101,0100-0111-1010-1101,0100-1000-1101-1110,0100-1001-1010-1111,0100-1011-1101-1110,0101-0110-1000-1111,0101-0110-1001-1010,0101-0110-1001-1100,0101-0110-1001-1111,0101-0110-1010-1100,0101-0110-1010-1111,0101-0110-1011-1100,0101-1001-1010-1100,0101-1001-1010-1111,0110-1001-1010-1100,0110-1001-1010-1111,0111-1001-1010-1100,0111-1011-1101-1110,0000-0101-0110-1001-1010,0000-0101-0110-1001-1111,0000-0101-0110-1010-1111,0000-0101-1001-1010-1111,0000-0110-1001-1010-1111,0001-0010-0100-1011-1101,0001-0010-0100-1011-1110,0001-0010-0100-1101-1110,0001-0010-1011-1101-1110,0001-0100-1011-1101-1110,0010-0100-1011-1101-1110,0011-0101-0110-1001-1010,0011-0101-0110-1001-1100,0011-0101-0110-1010-1100,0011-0101-1001-1010-1100,0011-0110-1001-1010-1100,0101-0110-1001-1010-1100,0101-0110-1001-1010-1111,0000-0101-0110-1001-1010-1111,0001-0010-0100-1011-1101-1110,0011-0101-0110-1001-1010-1100
topo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0.topo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,585,0,585,0,18,0,0,0,225,225,585,0,225,585,585,18,0,0,0,7744,7744,585,0,585,7744,7744,6561,7744,585,585,0,225,225,225,585,585,585,18,0,0,0,0,7744,585,0,585,7744,6561,585,7744,585,0,585,585,6561,7744,7744,585,7744,7744,585,0,585,225,225,18,585,585,225,585,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,0,0,0,16,16,0,0,0,0,16,80,0,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,16,16,0,0,0,0,16,80,0,80,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,16,80,80,0,0,0,1125,80,1125,1296,1296,80,0,80,1296,1125,1296,80,0,0,0,0,1125,1296,80,1296,80,0,0,16,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,80,1296,1296,80,1125,0,0,0,0,1296,1125,80,0,1296,0,80,16,0,0,0,1296,1296,0,1125,80,0,80,16,0,0,0,0,80,80,16,80,16,16,16,16,16,0,0,0,1125,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,8,144,144,144,0,144,144,8,256,0,144,256,144,8,144,0,0,0,0,0,0,0,256,144,0,144,0,8,144,0,144,0,8,1,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,0,0,0,1
10_0.topo,240,240,2304,2197,3025,0,2535,0,2535,117,26244,25,0,0,117,0,0,240,135,576,81,0,2535,0,0,0,0,240,0,135,0,81,576,0,2535,0,0,0,0,0,0,0,81,0,135,135,3025,0,0,0,0,0,0,0,240,240,25,2197,0,0,2304,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,36,900,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_1.topo,25,2640,2640,10985,2640,2640,10985,0,117,117,26244,120,120,0,117,0,0,120,0,120,0,0,117,0,0,0,0,2304,3025,585,585,1458,120,120,10985,0,576,585,2640,0,0,0,81,576,585,0,2640,3025,0,0,0,585,585,1458,2304,120,120,10985,0,585,2640,0,0,81,585,0,0,2640,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,36,240,0,0,900,36,150,240,0,900,240,240,1600,0,0,0,0,0,0,900,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,36,36,180,0,180,20,20,1600,0,0,240,0,240,0,0,0,0,0,0,0,0,0,36,0,240,0,0,0,150,0,36,0,0,36,0,240,0,0,36,0,0,150,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,16,0,16,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_2.topo,240,2640,0,507,275,2640,10985,0,2535,117,26244,0,120,0,117,0,135,120,0,1152,81,0,2535,0,0,0,0,240,0,27,585,1458,1152,120,10985,0,0,585,2640,0,0,0,0,0,27,0,275,0,0,0,0,0,0,0,240,120,0,507,0,0,0,0,0,81,0,0,135,2640,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,240,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_3.topo,450,900,0,507,450,900,10985,0,507,0,5832,0,64,0,0,0,0,64,0,704,0,0,507,0,0,0,135,704,0,135,585,6561,704,64,10985,0,0,585,900,0,0,0,1,0,135,0,450,0,0,0,0,0,0,0,704,64,0,507,0,0,0,0,0,18,0,0,0,900,0,0,1,0,0,0,0,0,135,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,144,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_4.topo,0,2304,2640,507,2640,3025,2535,0,507,2535,26244,120,576,0,2535,0,0,25,0,120,0,0,507,0,0,0,0,0,0,135,135,81,120,576,2535,0,0,135,3025,135,0,0,81,0,135,0,2640,0,0,0,0,0,0,0,0,25,120,507,0,0,2640,135,0,81,0,0,0,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,135,0,135,0,0,0,0,0,0,0,0,0,0,0,36,36,0,36,900,36,0,48,0,900,0,0,0,0,0,0,0,0,48,900,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,48,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11_0.topo,150,1440,1440,2197,1650,1650,10985,0,507,507,52488,40,192,0,507,0,0,40,0,192,0,0,507,0,0,0,0,384,0,135,135,729,192,192,10985,0,0,135,1650,0,0,0,9,0,135,0,1650,0,0,0,0,0,0,0,384,40,40,2197,0,0,1440,0,0,9,0,0,0,1440,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,0,0,750,6,0,72,0,750,0,0,0,0,0,0,0,0,0,750,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
